	WORD	COGID	ALIGN
128	60	1	ü b -
129	1	1	a - -
130	24	1	a w -
131	22	1	a v -
132	52	1	o p -
133	52	1	o p -
134	71	1	u p -
135	52	1	o p -
136	52	1	o p -
137	59	1	u b -
138	38	1	o b -
139	52	1	o p -
140	52	1	o p -
141	53	1	o pp -
142	52	1	o p -
143	38	1	o b -
144	38	1	o b -
145	38	1	o b -
146	38	1	o b -
147	52	1	o p -
148	52	1	o p -
149	52	1	o p -
150	53	1	o pp -
151	52	1	o p -
152	52	1	o p -
153	53	1	o pp -
154	52	1	o p -
155	53	1	o pp -
156	52	1	o p -
157	52	1	o p -
158	53	1	o pp -
159	53	1	o pp -
160	38	1	o b -
161	38	1	o b -
162	60	1	ü b -
163	76	1	u v -
164	76	1	u v -
165	22	1	a v -
166	13	1	äh h -
167	52	1	o p -
168	52	1	o p -
169	52	1	o p -
170	52	1	o p -
171	52	1	o p -
172	71	1	u p -
173	71	1	u p -
174	71	1	u p -
175	71	1	u p -
176	71	1	u p -
177	59	1	u b -
178	73	1	u pp -
179	71	1	u p -
180	38	1	o b -
181	59	1	u b -
182	38	1	o b -
183	53	1	o pp -
184	38	1	o b -
185	52	1	o p -
186	39	1	o bb -
187	52	1	o p -
188	52	1	o p -
189	52	1	o p -
190	38	1	o b -
191	52	1	o p -
192	52	1	o p -
193	53	1	o pp -
194	52	1	o p -
195	52	1	o p -
196	53	1	o pp -
197	53	1	o pp -
198	52	1	o p -
199	53	1	o pp -
200	38	1	o b -
201	53	1	o pp -
202	52	1	o p -
203	36	1	oa - -
204	1	1	a - -
205	38	1	o b -
206	52	1	o p -
207	38	1	o b -
208	52	1	o p -
209	52	1	o p -
210	52	1	o p -
211	73	1	u pp -
212	52	1	o p -
213	71	1	u p -
214	71	1	u p -
215	71	1	u p -
216	71	1	u p -
217	71	1	u p -
218	73	1	u pp -
219	73	1	u pp -
220	73	1	u pp -
221	73	1	u pp -
222	73	1	u pp -
223	52	1	o p -
224	73	1	u pp -
225	73	1	u pp -
226	52	1	o p -
227	52	1	o p -
228	38	1	o b -
229	38	1	o b -
230	53	1	o pp -
231	52	1	o p -
232	38	1	o b -
233	38	1	o b -
234	53	1	o pp -
235	38	1	o b -
236	52	1	o p -
237	52	1	o p -
238	52	1	o p -
239	53	1	o pp -
240	52	1	o p -
241	52	1	o p -
242	52	1	o p -
243	52	1	o p -
244	52	1	o p -
245	52	1	o p -
246	52	1	o p -
247	38	1	o b -
248	52	1	o p -
249	71	1	u p -
250	52	1	o p -
251	52	1	o p -
252	52	1	o p -
253	38	1	o b -
254	52	1	o p -
255	71	1	u p -
256	71	1	u p -
257	71	1	u p -
258	73	1	u pp -
259	71	1	u p -
260	71	1	u p -
261	71	1	u p -
262	71	1	u p -
263	71	1	u p -
264	59	1	u b -
265	38	1	o b -
266	71	1	u p -
267	71	1	u p -
268	71	1	u p -
269	52	1	o p -
270	71	1	u p -
271	53	1	o pp -
272	52	1	o p -
273	52	1	o p -
274	53	1	o pp -
275	53	1	o pp -
276	52	1	o p -
277	52	1	o p -
278	38	1	o b -
279	52	1	o p -
280	53	1	o pp -
281	52	1	o p -
282	52	1	o p -
283	52	1	o p -
284	52	1	o p -
285	38	1	o b -
286	38	1	o b -
287	52	1	o p -
288	52	1	o p -
289	38	1	o b -
290	52	1	o p -
291	53	1	o pp -
292	52	1	o p -
293	52	1	o p -
294	52	1	o p -
295	38	1	o b -
296	17	1	a p -
297	38	1	o b -
298	53	1	o pp -
299	52	1	o p -
300	61	1	u bb -
301	38	1	o b -
302	52	1	o p -
303	52	1	o p -
304	71	1	u p -
305	73	1	u pp -
306	71	1	u p -
307	73	1	u pp -
308	71	1	u p -
309	71	1	u p -
310	71	1	u p -
311	59	1	u b -
312	59	1	u b -
313	71	1	u p -
314	73	1	u pp -
315	71	1	u p -
316	71	1	u p -
317	59	1	u b -
318	71	1	u p -
319	71	1	u p -
320	59	1	u b -
321	68	1	uo b -
322	71	1	u p -
323	53	1	o pp -
324	38	1	o b -
325	38	1	o b -
326	52	1	o p -
327	52	1	o p -
328	38	1	o b -
329	53	1	o pp -
330	53	1	o pp -
331	52	1	o p -
332	53	1	o pp -
333	38	1	o b -
334	38	1	o b -
335	52	1	o p -
336	52	1	o p -
337	52	1	o p -
338	52	1	o p -
339	52	1	o p -
340	38	1	o b -
341	52	1	o p -
342	53	1	o pp -
343	52	1	o p -
344	52	1	o p -
345	52	1	o p -
346	38	1	o b -
347	53	1	o pp -
348	52	1	o p -
349	52	1	o p -
350	38	1	o b -
351	38	1	o b -
352	52	1	o p -
353	52	1	o p -
354	38	1	o b -
355	52	1	o p -
356	52	1	o p -
357	59	1	u b -
358	52	1	o p -
359	52	1	o p -
360	71	1	u p -
361	52	1	o p -
362	52	1	o p -
363	71	1	u p -
364	73	1	u pp -
365	71	1	u p -
366	71	1	u p -
367	59	1	u b -
368	61	1	u bb -
369	71	1	u p -
370	61	1	u bb -
371	71	1	u p -
372	71	1	u p -
373	59	1	u b -
374	71	1	u p -
375	71	1	u p -
376	38	1	o b -
377	73	1	u pp -
378	38	1	o b -
379	59	1	u b -
380	52	1	o p -
381	52	1	o p -
382	52	1	o p -
383	52	1	o p -
384	52	1	o p -
385	53	1	o pp -
386	52	1	o p -
387	53	1	o pp -
388	53	1	o pp -
389	53	1	o pp -
390	53	1	o pp -
391	52	1	o p -
392	52	1	o p -
393	52	1	o p -
394	53	1	o pp -
395	38	1	o b -
396	38	1	o b -
397	53	1	o pp -
398	52	1	o p -
399	53	1	o pp -
400	52	1	o p -
401	38	1	o b -
402	52	1	o p -
403	38	1	o b -
404	52	1	o p -
405	53	1	o pp -
406	52	1	o p -
407	53	1	o pp -
408	52	1	o p -
409	32	1	ii b -
410	52	1	o p -
411	38	1	o b -
412	38	1	o b -
413	39	1	o bb -
414	38	1	o b -
415	38	1	o b -
416	53	1	o pp -
417	52	1	o p -
418	52	1	o p -
419	52	1	o p -
420	52	1	o p -
421	52	1	o p -
422	52	1	o p -
423	52	1	o p -
424	71	1	u p -
425	71	1	u p -
426	71	1	u p -
427	71	1	u p -
428	73	1	u pp -
429	71	1	u p -
430	71	1	u p -
431	73	1	u pp -
432	73	1	u pp -
433	73	1	u pp -
434	71	1	u p -
435	73	1	u pp -
436	71	1	u p -
437	71	1	u p -
438	71	1	u p -
439	71	1	u p -
440	71	1	u p -
441	71	1	u p -
442	71	1	u p -
443	71	1	u p -
444	56	1	ou p -
445	53	1	o pp -
446	52	1	o p -
447	38	1	o b -
448	52	1	o p -
449	38	1	o b -
450	52	1	o p -
451	38	1	o b -
452	38	1	o b -
453	38	1	o b -
454	52	1	o p -
455	52	1	o p -
456	53	1	o pp -
457	38	1	o b -
458	40	1	o f -
459	52	1	o p -
460	52	1	o p -
461	52	1	o p -
462	38	1	o b -
463	38	1	o b -
464	52	1	o p -
465	38	1	o b -
466	52	1	o p -
467	52	1	o p -
468	53	1	o pp -
469	52	1	o p -
470	52	1	o p -
471	53	1	o pp -
472	52	1	o p -
473	52	1	o p -
474	52	1	o p -
475	52	1	o p -
476	38	1	o b -
477	52	1	o p -
478	52	1	o p -
479	53	1	o pp -
480	38	1	o b -
481	52	1	o p -
482	38	1	o b -
483	38	1	o b -
484	38	1	o b -
485	17	1	a p -
486	52	1	o p -
487	38	1	o b -
488	71	1	u p -
489	71	1	u p -
490	71	1	u p -
491	71	1	u p -
492	71	1	u p -
493	71	1	u p -
494	71	1	u p -
495	71	1	u p -
496	71	1	u p -
497	71	1	u p -
498	59	1	u b -
499	71	1	u p -
500	71	1	u p -
501	59	1	u b -
502	71	1	u p -
503	73	1	u pp -
504	73	1	u pp -
505	73	1	u pp -
506	71	1	u p -
507	73	1	u pp -
508	59	1	u b -
509	73	1	u pp -
510	71	1	u p -
511	71	1	u p -
512	71	1	u p -
513	71	1	u p -
514	73	1	u pp -
515	52	1	o p -
516	52	1	o p -
517	71	1	u p -
518	71	1	u p -
519	73	1	u pp -
520	38	1	o b -
521	38	1	o b -
522	52	1	o p -
523	52	1	o p -
524	53	1	o pp -
525	52	1	o p -
526	52	1	o p -
527	53	1	o pp -
528	41	1	o ff -
529	41	1	o ff -
530	40	1	o f -
531	41	1	o ff -
532	41	1	o ff -
533	41	1	o ff -
534	40	1	o f -
535	52	1	o p -
536	52	1	o p -
537	52	1	o p -
538	38	1	o b -
539	38	1	o b -
540	52	1	o p -
541	52	1	o p -
542	53	1	o pp -
543	52	1	o p -
544	52	1	o p -
545	52	1	o p -
546	52	1	o p -
547	52	1	o p -
548	38	1	o b -
549	38	1	o b -
550	52	1	o p -
551	52	1	o p -
552	52	1	o p -
553	53	1	o pp -
554	52	1	o p -
555	71	1	u p -
556	71	1	u p -
557	71	1	u p -
558	71	1	u p -
559	71	1	u p -
560	71	1	u p -
561	71	1	u p -
562	71	1	u p -
563	71	1	u p -
564	71	1	u p -
565	71	1	u p -
566	71	1	u p -
567	71	1	u p -
568	73	1	u pp -
569	71	1	u p -
570	73	1	u pp -
571	71	1	u p -
572	71	1	u p -
573	71	1	u p -
574	71	1	u p -
575	71	1	u p -
576	71	1	u p -
577	73	1	u pp -
578	71	1	u p -
579	71	1	u p -
580	71	1	u p -
581	71	1	u p -
582	71	1	u p -
583	71	1	u p -
584	73	1	u pp -
585	73	1	u pp -
586	53	1	o pp -
587	71	1	u p -
588	38	1	o b -
589	73	1	u pp -
590	52	1	o p -
591	53	1	o pp -
592	52	1	o p -
593	52	1	o p -
594	38	1	o b -
595	53	1	o pp -
596	53	1	o pp -
597	41	1	o ff -
598	40	1	o f -
599	40	1	o f -
600	41	1	o ff -
601	40	1	o f -
602	41	1	o ff -
603	41	1	o ff -
604	41	1	o ff -
605	40	1	o f -
606	52	1	o p -
607	52	1	o p -
608	38	1	o b -
609	52	1	o p -
610	38	1	o b -
611	52	1	o p -
612	53	1	o pp -
613	53	1	o pp -
614	52	1	o p -
615	52	1	o p -
616	52	1	o p -
617	52	1	o p -
618	53	1	o pp -
619	53	1	o pp -
620	71	1	u p -
621	71	1	u p -
622	52	1	o p -
623	71	1	u p -
624	71	1	u p -
625	71	1	u p -
626	71	1	u p -
627	71	1	u p -
628	71	1	u p -
629	59	1	u b -
630	71	1	u p -
631	71	1	u p -
632	71	1	u p -
633	71	1	u p -
634	71	1	u p -
635	73	1	u pp -
636	71	1	u p -
637	73	1	u pp -
638	71	1	u p -
639	71	1	u p -
640	71	1	u p -
641	71	1	u p -
642	73	1	u pp -
643	71	1	u p -
644	71	1	u p -
645	71	1	u p -
646	71	1	u p -
647	71	1	u p -
648	71	1	u p -
649	71	1	u p -
650	71	1	u p -
651	73	1	u pp -
652	71	1	u p -
653	71	1	u p -
654	73	1	u pp -
655	59	1	u b -
656	73	1	u pp -
657	71	1	u p -
658	71	1	u p -
659	71	1	u p -
660	73	1	u pp -
661	71	1	u p -
662	71	1	u p -
663	52	1	o p -
664	52	1	o p -
665	52	1	o p -
666	52	1	o p -
667	40	1	o f -
668	40	1	o f -
669	41	1	o ff -
670	41	1	o ff -
671	41	1	o ff -
672	40	1	o f -
673	41	1	o ff -
674	41	1	o ff -
675	40	1	o f -
676	40	1	o f -
677	40	1	o f -
678	52	1	o p -
679	53	1	o pp -
680	38	1	o b -
681	38	1	o b -
682	38	1	o b -
683	52	1	o p -
684	38	1	o b -
685	53	1	o pp -
686	38	1	o b -
687	52	1	o p -
688	53	1	o pp -
689	52	1	o p -
690	71	1	u p -
691	38	1	o b -
692	53	1	o pp -
693	53	1	o pp -
694	52	1	o p -
695	71	1	u p -
696	73	1	u pp -
697	71	1	u p -
698	71	1	u p -
699	71	1	u p -
700	73	1	u pp -
701	71	1	u p -
702	71	1	u p -
703	71	1	u p -
704	71	1	u p -
705	71	1	u p -
706	71	1	u p -
707	71	1	u p -
708	71	1	u p -
709	71	1	u p -
710	71	1	u p -
711	73	1	u pp -
712	71	1	u p -
713	59	1	u b -
714	71	1	u p -
715	59	1	u b -
716	71	1	u p -
717	73	1	u pp -
718	71	1	u p -
719	71	1	u p -
720	71	1	u p -
721	73	1	u pp -
722	73	1	u pp -
723	71	1	u p -
724	71	1	u p -
725	71	1	u p -
726	71	1	u p -
727	73	1	u pp -
728	73	1	u pp -
729	73	1	u pp -
730	73	1	u pp -
731	71	1	u p -
732	71	1	u p -
733	38	1	o b -
734	71	1	u p -
735	73	1	u pp -
736	71	1	u p -
737	71	1	u p -
738	71	1	u p -
739	73	1	u pp -
740	52	1	o p -
741	53	1	o pp -
742	40	1	o f -
743	41	1	o ff -
744	41	1	o ff -
745	41	1	o ff -
746	41	1	o ff -
747	40	1	o f -
748	41	1	o ff -
749	41	1	o ff -
750	40	1	o f -
751	41	1	o ff -
752	40	1	o f -
753	52	1	o p -
754	38	1	o b -
755	52	1	o p -
756	52	1	o p -
757	73	1	u pp -
758	39	1	o bb -
759	53	1	o pp -
760	52	1	o p -
761	52	1	o p -
762	38	1	o b -
763	52	1	o p -
764	52	1	o p -
765	71	1	u p -
766	52	1	o p -
767	52	1	o p -
768	71	1	u p -
769	71	1	u p -
770	71	1	u p -
771	73	1	u pp -
772	71	1	u p -
773	71	1	u p -
774	73	1	u pp -
775	71	1	u p -
776	71	1	u p -
777	71	1	u p -
778	59	1	u b -
779	71	1	u p -
780	71	1	u p -
781	73	1	u pp -
782	71	1	u p -
783	73	1	u pp -
784	71	1	u p -
785	71	1	u p -
786	71	1	u p -
787	71	1	u p -
788	71	1	u p -
789	73	1	u pp -
790	71	1	u p -
791	71	1	u p -
792	71	1	u p -
793	71	1	u p -
794	71	1	u p -
795	71	1	u p -
796	71	1	u p -
797	73	1	u pp -
798	71	1	u p -
799	71	1	u p -
800	66	1	u m -
801	73	1	u pp -
802	71	1	u p -
803	71	1	u p -
804	71	1	u p -
805	71	1	u p -
806	71	1	u p -
807	71	1	u p -
808	53	1	o pp -
809	52	1	o p -
810	41	1	o ff -
811	41	1	o ff -
812	41	1	o ff -
813	41	1	o ff -
814	41	1	o ff -
815	41	1	o ff -
816	41	1	o ff -
817	71	1	u p -
818	71	1	u p -
819	71	1	u p -
820	71	1	u p -
821	73	1	u pp -
822	73	1	u pp -
823	52	1	o p -
824	53	1	o pp -
825	52	1	o p -
826	52	1	o p -
827	71	1	u p -
828	52	1	o p -
829	53	1	o pp -
830	73	1	u pp -
831	38	1	o b -
832	73	1	u pp -
833	71	1	u p -
834	59	1	u b -
835	71	1	u p -
836	73	1	u pp -
837	71	1	u p -
838	73	1	u pp -
839	71	1	u p -
840	73	1	u pp -
841	71	1	u p -
842	71	1	u p -
843	71	1	u p -
844	71	1	u p -
845	71	1	u p -
846	71	1	u p -
847	71	1	u p -
848	71	1	u p -
849	71	1	u p -
850	71	1	u p -
851	71	1	u p -
852	71	1	u p -
853	59	1	u b -
854	73	1	u pp -
855	61	1	u bb -
856	71	1	u p -
857	71	1	u p -
858	73	1	u pp -
859	71	1	u p -
860	71	1	u p -
861	73	1	u pp -
862	59	1	u b -
863	71	1	u p -
864	73	1	u pp -
865	73	1	u pp -
866	71	1	u p -
867	71	1	u p -
868	73	1	u pp -
869	71	1	u p -
870	71	1	u p -
871	71	1	u p -
872	71	1	u p -
873	59	1	u b -
874	59	1	u b -
875	71	1	u p -
876	52	1	o p -
877	52	1	o p -
878	71	1	u p -
879	53	1	o pp -
880	52	1	o p -
881	41	1	o ff -
882	41	1	o ff -
883	41	1	o ff -
884	41	1	o ff -
885	19	1	au f -
886	52	1	o p -
887	71	1	u p -
888	71	1	u p -
889	73	1	u pp -
890	71	1	u p -
891	71	1	u p -
892	61	1	u bb -
893	73	1	u pp -
894	53	1	o pp -
895	53	1	o pp -
896	59	1	u b -
897	38	1	o b -
898	53	1	o pp -
899	38	1	o b -
900	52	1	o p -
901	52	1	o p -
902	52	1	o p -
903	52	1	o p -
904	38	1	o b -
905	71	1	u p -
906	73	1	u pp -
907	71	1	u p -
908	71	1	u p -
909	73	1	u pp -
910	71	1	u p -
911	71	1	u p -
912	71	1	u p -
913	73	1	u pp -
914	71	1	u p -
915	71	1	u p -
916	71	1	u p -
917	71	1	u p -
918	71	1	u p -
919	71	1	u p -
920	71	1	u p -
921	73	1	u pp -
922	71	1	u p -
923	73	1	u pp -
924	71	1	u p -
925	71	1	u p -
926	71	1	u p -
927	73	1	u pp -
928	71	1	u p -
929	73	1	u pp -
930	73	1	u pp -
931	73	1	u pp -
932	71	1	u p -
933	73	1	u pp -
934	71	1	u p -
935	73	1	u pp -
936	71	1	u p -
937	73	1	u pp -
938	73	1	u pp -
939	71	1	u p -
940	73	1	u pp -
941	59	1	u b -
942	71	1	u p -
943	59	1	u b -
944	71	1	u p -
945	71	1	u p -
946	71	1	u p -
947	73	1	u pp -
948	52	1	o p -
949	53	1	o pp -
950	52	1	o p -
951	52	1	o p -
952	52	1	o p -
953	52	1	o p -
954	41	1	o ff -
955	41	1	o ff -
956	59	1	u b -
957	71	1	u p -
958	71	1	u p -
959	71	1	u p -
960	71	1	u p -
961	71	1	u p -
962	71	1	u p -
963	73	1	u pp -
964	71	1	u p -
965	73	1	u pp -
966	71	1	u p -
967	53	1	o pp -
968	52	1	o p -
969	73	1	u pp -
970	38	1	o b -
971	52	1	o p -
972	38	1	o b -
973	52	1	o p -
974	71	1	u p -
975	61	1	u bb -
976	73	1	u pp -
977	71	1	u p -
978	59	1	u b -
979	71	1	u p -
980	71	1	u p -
981	71	1	u p -
982	71	1	u p -
983	73	1	u pp -
984	71	1	u p -
985	71	1	u p -
986	71	1	u p -
987	61	1	u bb -
988	71	1	u p -
989	71	1	u p -
990	71	1	u p -
991	73	1	u pp -
992	71	1	u p -
993	59	1	u b -
994	71	1	u p -
995	71	1	u p -
996	71	1	u p -
997	71	1	u p -
998	73	1	u pp -
999	71	1	u p -
1000	71	1	u p -
1001	71	1	u p -
1002	71	1	u p -
1003	73	1	u pp -
1004	52	1	o p -
1005	73	1	u pp -
1006	71	1	u p -
1007	71	1	u p -
1008	73	1	u pp -
1009	71	1	u p -
1010	71	1	u p -
1011	71	1	u p -
1012	71	1	u p -
1013	73	1	u pp -
1014	59	1	u b -
1015	38	1	o b -
1016	73	1	u pp -
1017	73	1	u pp -
1018	59	1	u b -
1019	71	1	u p -
1020	73	1	u pp -
1021	38	1	o b -
1022	53	1	o pp -
1023	52	1	o p -
1024	53	1	o pp -
1025	52	1	o p -
1026	41	1	o ff -
1027	40	1	o f -
1028	40	1	o f -
1029	71	1	u p -
1030	71	1	u p -
1031	73	1	u pp -
1032	71	1	u p -
1033	71	1	u p -
1034	71	1	u p -
1035	73	1	u pp -
1036	71	1	u p -
1037	52	1	o p -
1038	52	1	o p -
1039	71	1	u p -
1040	52	1	o p -
1041	52	1	o p -
1042	38	1	o b -
1043	71	1	u p -
1044	38	1	o b -
1045	73	1	u pp -
1046	71	1	u p -
1047	71	1	u p -
1048	71	1	u p -
1049	71	1	u p -
1050	59	1	u b -
1051	71	1	u p -
1052	59	1	u b -
1053	71	1	u p -
1054	71	1	u p -
1055	71	1	u p -
1056	59	1	u b -
1057	71	1	u p -
1058	71	1	u p -
1059	71	1	u p -
1060	71	1	u p -
1061	71	1	u p -
1062	71	1	u p -
1063	71	1	u p -
1064	71	1	u p -
1065	71	1	u p -
1066	71	1	u p -
1067	71	1	u p -
1068	71	1	u p -
1069	71	1	u p -
1070	73	1	u pp -
1071	71	1	u p -
1072	59	1	u b -
1073	61	1	u bb -
1074	71	1	u p -
1075	73	1	u pp -
1076	71	1	u p -
1077	71	1	u p -
1078	71	1	u p -
1079	71	1	u p -
1080	71	1	u p -
1081	71	1	u p -
1082	73	1	u pp -
1083	71	1	u p -
1084	38	1	o b -
1085	71	1	u p -
1086	59	1	u b -
1087	71	1	u p -
1088	71	1	u p -
1089	71	1	u p -
1090	71	1	u p -
1091	38	1	o b -
1092	71	1	u p -
1093	71	1	u p -
1094	59	1	u b -
1095	71	1	u p -
1096	38	1	o b -
1097	38	1	o b -
1098	52	1	o p -
1099	52	1	o p -
1100	52	1	o p -
1101	71	1	u p -
1102	52	1	o p -
1103	52	1	o p -
1104	71	1	u p -
1105	71	1	u p -
1106	71	1	u p -
1107	71	1	u p -
1108	71	1	u p -
1109	71	1	u p -
1110	71	1	u p -
1111	38	1	o b -
1112	61	1	u bb -
1113	73	1	u pp -
1114	71	1	u p -
1115	38	1	o b -
1116	73	1	u pp -
1117	71	1	u p -
1118	71	1	u p -
1119	73	1	u pp -
1120	71	1	u p -
1121	71	1	u p -
1122	73	1	u pp -
1123	73	1	u pp -
1124	71	1	u p -
1125	61	1	u bb -
1126	71	1	u p -
1127	71	1	u p -
1128	38	1	o b -
1129	59	1	u b -
1130	71	1	u p -
1131	71	1	u p -
1132	71	1	u p -
1133	73	1	u pp -
1134	71	1	u p -
1135	71	1	u p -
1136	71	1	u p -
1137	71	1	u p -
1138	71	1	u p -
1139	71	1	u p -
1140	73	1	u pp -
1141	71	1	u p -
1142	71	1	u p -
1143	71	1	u p -
1144	71	1	u p -
1145	71	1	u p -
1146	71	1	u p -
1147	71	1	u p -
1148	71	1	u p -
1149	71	1	u p -
1150	71	1	u p -
1151	71	1	u p -
1152	73	1	u pp -
1153	71	1	u p -
1154	71	1	u p -
1155	71	1	u p -
1156	73	1	u pp -
1157	77	1	- v o
1158	71	1	u p -
1159	71	1	u p -
1160	73	1	u pp -
1161	71	1	u p -
1162	71	1	u p -
1163	71	1	u p -
1164	73	1	u pp -
1165	71	1	u p -
1166	71	1	u p -
1167	73	1	u pp -
1168	38	1	o b -
1169	52	1	o p -
1170	53	1	o pp -
1171	52	1	o p -
1172	38	1	o b -
1173	52	1	o p -
1174	73	1	u pp -
1175	71	1	u p -
1176	71	1	u p -
1177	73	1	u pp -
1178	73	1	u pp -
1179	71	1	u p -
1180	71	1	u p -
1181	73	1	u pp -
1182	73	1	u pp -
1183	73	1	u pp -
1184	59	1	u b -
1185	73	1	u pp -
1186	52	1	o p -
1187	52	1	o p -
1188	52	1	o p -
1189	38	1	o b -
1190	73	1	u pp -
1191	71	1	u p -
1192	71	1	u p -
1193	59	1	u b -
1194	73	1	u pp -
1195	59	1	u b -
1196	71	1	u p -
1197	71	1	u p -
1198	73	1	u pp -
1199	71	1	u p -
1200	71	1	u p -
1201	71	1	u p -
1202	71	1	u p -
1203	71	1	u p -
1204	71	1	u p -
1205	71	1	u p -
1206	71	1	u p -
1207	59	1	u b -
1208	73	1	u pp -
1209	71	1	u p -
1210	59	1	u b -
1211	73	1	u pp -
1212	71	1	u p -
1213	71	1	u p -
1214	73	1	u pp -
1215	71	1	u p -
1216	71	1	u p -
1217	71	1	u p -
1218	48	1	oo b -
1219	71	1	u p -
1220	71	1	u p -
1221	71	1	u p -
1222	71	1	u p -
1223	71	1	u p -
1224	73	1	u pp -
1225	71	1	u p -
1226	73	1	u pp -
1227	71	1	u p -
1228	71	1	u p -
1229	73	1	u pp -
1230	71	1	u p -
1231	73	1	u pp -
1232	NA	1	- - -
1233	73	1	u pp -
1234	71	1	u p -
1235	71	1	u p -
1236	71	1	u p -
1237	52	1	o p -
1238	59	1	u b -
1239	71	1	u p -
1240	52	1	o p -
1241	62	1	u f -
1242	62	1	u f -
1243	62	1	u f -
1244	53	1	o pp -
1245	71	1	u p -
1246	59	1	u b -
1247	71	1	u p -
1248	71	1	u p -
1249	71	1	u p -
1250	71	1	u p -
1251	71	1	u p -
1252	71	1	u p -
1253	71	1	u p -
1254	71	1	u p -
1255	73	1	u pp -
1256	38	1	o b -
1257	73	1	u pp -
1258	73	1	u pp -
1259	71	1	u p -
1260	52	1	o p -
1261	73	1	u pp -
1262	71	1	u p -
1263	73	1	u pp -
1264	71	1	u p -
1265	73	1	u pp -
1266	59	1	u b -
1267	71	1	u p -
1268	73	1	u pp -
1269	71	1	u p -
1270	71	1	u p -
1271	59	1	u b -
1272	71	1	u p -
1273	71	1	u p -
1274	71	1	u p -
1275	71	1	u p -
1276	71	1	u p -
1277	71	1	u p -
1278	71	1	u p -
1279	73	1	u pp -
1280	71	1	u p -
1281	71	1	u p -
1282	71	1	u p -
1283	73	1	u pp -
1284	73	1	u pp -
1285	71	1	u p -
1286	73	1	u pp -
1287	30	3	f ö r
1288	71	1	u p -
1289	71	1	u p -
1290	71	1	u p -
1291	71	1	u p -
1292	71	1	u p -
1293	71	1	u p -
1294	71	1	u p -
1295	71	1	u p -
1296	71	1	u p -
1297	67	1	u m -
1298	71	1	u p -
1299	71	1	u p -
1300	73	1	u pp -
1301	71	1	u p -
1302	71	1	u p -
1303	52	1	o p -
1304	71	1	u p -
1305	71	1	u p -
1306	52	1	o p -
1307	52	1	o p -
1308	62	1	u f -
1309	62	1	u f -
1310	64	1	u ff -
1311	38	1	o b -
1312	53	1	o pp -
1313	71	1	u p -
1314	52	1	o p -
1315	35	1	o - -
1316	71	1	u p -
1317	71	1	u p -
1318	71	1	u p -
1319	71	1	u p -
1320	71	1	u p -
1321	73	1	u pp -
1322	73	1	u pp -
1323	71	1	u p -
1324	71	1	u p -
1325	71	1	u p -
1326	71	1	u p -
1327	71	1	u p -
1328	73	1	u pp -
