	WORD	COGID	ALIGN
124	186	1	- ä - pp e - l -
125	73	1	- ae - pp e - l -
126	175	1	- ä - pp a - l -
127	118	1	- a - p e - l -
128	196	1	- a - pp - - l -
129	35	1	- a - b e - l -
130	118	1	- a - p e - l -
131	37	1	- a - b e - ll -
132	27	1	- a - bb e - l -
133	185	1	- a - pp e - l -
134	27	1	- a - bb e - l -
135	185	1	- a - pp e - l -
136	27	1	- a - bb e - l -
137	51	1	- ae - b - - l -
138	185	1	- a - pp e - l -
139	185	1	- a - pp e - l -
140	185	1	- a - pp e - l -
141	185	1	- a - pp e - l -
142	186	1	- ä - pp e - l -
143	292	1	- e - pp e - l -
144	73	1	- ae - pp e - l -
145	119	1	- ä - p e - l -
146	73	1	- ae - pp e - l -
147	186	1	- ä - pp e - l -
148	186	1	- ä - pp e - l -
149	186	1	- ä - pp e - l -
150	185	1	- a - pp e - l -
151	292	1	- e - pp e - l -
152	73	1	- ae - pp e - l -
153	73	1	- ae - pp e - l -
154	186	1	- ä - pp e - l -
155	292	1	- e - pp e - l -
156	118	1	- a - p e - l -
157	292	1	- e - pp e - l -
158	186	1	- ä - pp e - l -
159	186	1	- ä - pp e - l -
160	186	1	- ä - pp e - l -
161	186	1	- ä - pp e - l -
162	175	1	- ä - pp a - l -
163	163	1	- a - p - - l -
164	185	1	- a - pp e - l -
165	118	1	- a - p e - l -
166	120	1	- a - p e - ll -
167	27	1	- a - bb e - l -
168	185	1	- a - pp e - l -
169	27	1	- a - bb e - l -
170	185	1	- a - pp e - l -
171	185	1	- a - pp e - l -
172	28	1	- ä - bb e - l -
173	186	1	- ä - pp e - l -
174	73	1	- ae - pp e - l -
175	292	1	- e - pp e - l -
176	186	1	- ä - pp e - l -
177	186	1	- ä - pp e - l -
178	119	1	- ä - p e - l -
179	186	1	- ä - pp e - l -
180	185	1	- a - pp e - l -
181	73	1	- ae - pp e - l -
182	186	1	- ä - pp e - l -
183	186	1	- ä - pp e - l -
184	258	1	- e - p e - l -
185	186	1	- ä - pp e - l -
186	185	1	- a - pp e - l -
187	186	1	- ä - pp e - l -
188	73	1	- ae - pp e - l -
189	73	1	- ae - pp e - l -
190	73	1	- ae - pp e - l -
191	185	1	- a - pp e - l -
192	185	1	- a - pp e - l -
193	186	1	- ä - pp e - l -
194	186	1	- ä - pp e - l -
195	73	1	- ae - pp e - l -
196	186	1	- ä - pp e - l -
197	292	1	- e - pp e - l -
198	186	1	- ä - pp e - l -
199	186	1	- ä - pp e - l -
200	292	1	- e - pp e - l -
201	73	1	- ae - pp e - l -
202	292	1	- e - pp e - l -
203	10	1	- aa - p e - ll -
204	118	1	- a - p e - l -
205	27	1	- a - bb e - l -
206	27	1	- a - bb e - l -
207	185	1	- a - pp e - l -
208	185	1	- a - pp e - l -
209	185	1	- a - pp e - l -
210	185	1	- a - pp e - l -
211	27	1	- a - bb e - l -
212	185	1	- a - pp e - l -
213	51	1	- ae - b - - l -
214	292	1	- e - pp e - l -
215	80	1	- ae - pp - - l -
216	73	1	- ae - pp e - l -
217	197	1	- ä - pp - - l -
218	186	1	- ä - pp e - l -
219	186	1	- ä - pp e - l -
220	73	1	- ae - pp e - l -
221	73	1	- ae - pp e - l -
222	186	1	- ä - pp e - l -
223	186	1	- ä - pp e - l -
224	292	1	- e - pp e - l -
225	185	1	- a - pp e - l -
226	185	1	- a - pp e - l -
227	186	1	- ä - pp e - l -
228	119	1	- ä - p e - l -
229	119	1	- ä - p e - l -
230	186	1	- ä - pp e - l -
231	186	1	- ä - pp e - l -
232	73	1	- ae - pp e - l -
233	73	1	- ae - pp e - l -
234	73	1	- ae - pp e - l -
235	186	1	- ä - pp e - l -
236	292	1	- e - pp e - l -
237	186	1	- ä - pp e - l -
238	73	1	- ae - pp e - l -
239	186	1	- ä - pp e - l -
240	119	1	- ä - p e - l -
241	186	1	- ä - pp e - l -
242	185	1	- a - pp e - l -
243	185	1	- a - pp e - l -
244	186	1	- ä - pp e - l -
245	185	1	- a - pp e - l -
246	27	1	- a - bb e - l -
247	27	1	- a - bb e - l -
248	185	1	- a - pp e - l -
249	185	1	- a - pp e - l -
250	185	1	- a - pp e - l -
251	27	1	- a - bb e - l -
252	185	1	- a - pp e - l -
253	113	1	- a - pb e - l -
254	185	1	- a - pp e - l -
255	186	1	- ä - pp e - l -
256	28	1	- ä - bb e - l -
257	186	1	- ä - pp e - l -
258	73	1	- ae - pp e - l -
259	73	1	- ae - pp e - l -
260	73	1	- ae - pp e - l -
261	73	1	- ae - pp e - l -
262	68	1	- ae - p - - l -
263	73	1	- ae - pp e - l -
264	73	1	- ae - pp e - l -
265	73	1	- ae - pp e - l -
266	186	1	- ä - pp e - l -
267	119	1	- ä - p e - l -
268	73	1	- ae - pp e - l -
269	73	1	- ae - pp e - l -
270	73	1	- ae - pp e - l -
271	185	1	- a - pp e - l -
272	73	1	- ae - pp e - l -
273	185	1	- a - pp e - l -
274	186	1	- ä - pp e - l -
275	186	1	- ä - pp e - l -
276	258	1	- e - p e - l -
277	118	1	- a - p e - l -
278	186	1	- ä - pp e - l -
279	186	1	- ä - pp e - l -
280	186	1	- ä - pp e - l -
281	292	1	- e - pp e - l -
282	185	1	- a - pp e - l -
283	121	1	- ä - p e - ll -
284	186	1	- ä - pp e - l -
285	186	1	- ä - pp e - l -
286	258	1	- e - p e - l -
287	73	1	- ae - pp e - l -
288	186	1	- ä - pp e - l -
289	73	1	- ae - pp e - l -
290	186	1	- ä - pp e - l -
291	73	1	- ae - pp e - l -
292	185	1	- a - pp e - l -
293	196	1	- a - pp - - l -
294	NA	1	- NA - - - - - -
295	196	1	- a - pp - - l -
296	185	1	- a - pp e - l -
297	27	1	- a - bb e - l -
298	196	1	- a - pp - - l -
299	196	1	- a - pp - - l -
300	27	1	- a - bb e - l -
301	27	1	- a - bb e - l -
302	27	1	- a - bb e - l -
303	185	1	- a - pp e - l -
304	27	1	- a - bb e - l -
305	31	1	- a - bb - - l -
306	185	1	- a - pp e - l -
307	185	1	- a - pp e - l -
308	223	1	- e - bb e - ll -
309	73	1	- ae - pp e - l -
310	292	1	- e - pp e - l -
311	188	1	- ä - pp e - ll -
312	68	1	- ae - p - - l -
313	185	1	- a - pp e - l -
314	186	1	- ä - pp e - l -
315	80	1	- ae - pp - - l -
316	80	1	- ae - pp - - l -
317	32	1	- ä - bb - - l -
318	292	1	- e - pp e - l -
319	185	1	- a - pp e - l -
320	46	1	- ae - bb e - l -
321	73	1	- ae - pp e - l -
322	186	1	- ä - pp e - l -
323	186	1	- ä - pp e - l -
324	186	1	- ä - pp e - l -
325	186	1	- ä - pp e - l -
326	119	1	- ä - p e - l -
327	292	1	- e - pp e - l -
328	292	1	- e - pp e - l -
329	292	1	- e - pp e - l -
330	186	1	- ä - pp e - l -
331	186	1	- ä - pp e - l -
332	186	1	- ä - pp e - l -
333	186	1	- ä - pp e - l -
334	186	1	- ä - pp e - l -
335	186	1	- ä - pp e - l -
336	186	1	- ä - pp e - l -
337	73	1	- ae - pp e - l -
338	292	1	- e - pp e - l -
339	73	1	- ae - pp e - l -
340	56	1	- ae - p e - l -
341	185	1	- a - pp e - l -
342	186	1	- ä - pp e - l -
343	186	1	- ä - pp e - l -
344	292	1	- e - pp e - l -
345	56	1	- ae - p e - l -
346	73	1	- ae - pp e - l -
347	185	1	- a - pp e - l -
348	27	1	- a - bb e - l -
349	196	1	- a - pp - - l -
350	27	1	- a - bb e - l -
351	27	1	- a - bb e - l -
352	27	1	- a - bb e - l -
353	185	1	- a - pp e - l -
354	31	1	- a - bb - - l -
355	185	1	- a - pp e - l -
356	185	1	- a - pp e - l -
357	185	1	- a - pp e - l -
358	185	1	- a - pp e - l -
359	27	1	- a - bb e - l -
360	27	1	- a - bb e - l -
361	185	1	- a - pp e - l -
362	196	1	- a - pp - - l -
363	185	1	- a - pp e - l -
364	46	1	- ae - bb e - l -
365	28	1	- ä - bb e - l -
366	222	1	- e - bb e - l -
367	27	1	- a - bb e - l -
368	188	1	- ä - pp e - ll -
369	186	1	- ä - pp e - l -
370	50	1	- ae - b e - l -
371	73	1	- ae - pp e - l -
372	73	1	- ae - pp e - l -
373	73	1	- ae - pp e - l -
374	56	1	- ae - p e - l -
375	186	1	- ä - pp e - l -
376	46	1	- ae - bb e - l -
377	46	1	- ae - bb e - l -
378	119	1	- ä - p e - l -
379	73	1	- ae - pp e - l -
380	119	1	- ä - p e - l -
381	186	1	- ä - pp e - l -
382	56	1	- ae - p e - l -
383	118	1	- a - p e - l -
384	292	1	- e - pp e - l -
385	73	1	- ae - pp e - l -
386	292	1	- e - pp e - l -
387	73	1	- ae - pp e - l -
388	73	1	- ae - pp e - l -
389	73	1	- ae - pp e - l -
390	186	1	- ä - pp e - l -
391	118	1	- a - p e - l -
392	186	1	- ä - pp e - l -
393	186	1	- ä - pp e - l -
394	186	1	- ä - pp e - l -
395	186	1	- ä - pp e - l -
396	186	1	- ä - pp e - l -
397	185	1	- a - pp e - l -
398	186	1	- ä - pp e - l -
399	186	1	- ä - pp e - l -
400	73	1	- ae - pp e - l -
401	73	1	- ae - pp e - l -
402	73	1	- ae - pp e - l -
403	186	1	- ä - pp e - l -
404	292	1	- e - pp e - l -
405	73	1	- ae - pp e - l -
406	292	1	- e - pp e - l -
407	73	1	- ae - pp e - l -
408	292	1	- e - pp e - l -
409	316	1	- oo - p e - l -
410	185	1	- a - pp e - l -
411	88	1	- ah - b e - l -
412	27	1	- a - bb e - l -
413	27	1	- a - bb e - l -
414	27	1	- a - bb e - l -
415	31	1	- a - bb - - l -
416	27	1	- a - bb e - l -
417	185	1	- a - pp e - l -
418	27	1	- a - bb e - l -
419	185	1	- a - pp e - l -
420	185	1	- a - pp e - l -
421	27	1	- a - bb e - l -
422	27	1	- a - bb e - l -
423	185	1	- a - pp e - l -
424	27	1	- a - bb e - l -
425	27	1	- a - bb e - l -
426	185	1	- a - pp e - l -
427	185	1	- a - pp e - l -
428	292	1	- e - pp e - l -
429	197	1	- ä - pp - - l -
430	28	1	- ä - bb e - l -
431	292	1	- e - pp e - l -
432	186	1	- ä - pp e - l -
433	186	1	- ä - pp e - l -
434	73	1	- ae - pp e - l -
435	73	1	- ae - pp e - l -
436	186	1	- ä - pp e - l -
437	119	1	- ä - p e - l -
438	73	1	- ae - pp e - l -
439	186	1	- ä - pp e - l -
440	186	1	- ä - pp e - l -
441	197	1	- ä - pp - - l -
442	186	1	- ä - pp e - l -
443	73	1	- ae - pp e - l -
444	56	1	- ae - p e - l -
445	119	1	- ä - p e - l -
446	186	1	- ä - pp e - l -
447	28	1	- ä - bb e - l -
448	56	1	- ae - p e - l -
449	186	1	- ä - pp e - l -
450	119	1	- ä - p e - l -
451	73	1	- ae - pp e - l -
452	186	1	- ä - pp e - l -
453	73	1	- ae - pp e - l -
454	185	1	- a - pp e - l -
455	73	1	- ae - pp e - l -
456	186	1	- ä - pp e - l -
457	292	1	- e - pp e - l -
458	292	1	- e - pp e - l -
459	73	1	- ae - pp e - l -
460	186	1	- ä - pp e - l -
461	186	1	- ä - pp e - l -
462	186	1	- ä - pp e - l -
463	186	1	- ä - pp e - l -
464	186	1	- ä - pp e - l -
465	73	1	- ae - pp e - l -
466	292	1	- e - pp e - l -
467	186	1	- ä - pp e - l -
468	186	1	- ä - pp e - l -
469	80	1	- ae - pp - - l -
470	56	1	- ae - p e - l -
471	73	1	- ae - pp e - l -
472	292	1	- e - pp e - l -
473	186	1	- ä - pp e - l -
474	73	1	- ae - pp e - l -
475	185	1	- a - pp e - l -
476	185	1	- a - pp e - l -
477	27	1	- a - bb e - l -
478	185	1	- a - pp e - l -
479	185	1	- a - pp e - l -
480	27	1	- a - bb e - l -
481	27	1	- a - bb e - l -
482	185	1	- a - pp e - l -
483	27	1	- a - bb e - l -
484	27	1	- a - bb e - l -
485	185	1	- a - pp e - l -
486	27	1	- a - bb e - l -
487	185	1	- a - pp e - l -
488	185	1	- a - pp e - l -
489	185	1	- a - pp e - l -
490	27	1	- a - bb e - l -
491	196	1	- a - pp - - l -
492	185	1	- a - pp e - l -
493	27	1	- a - bb e - l -
494	185	1	- a - pp e - l -
495	186	1	- ä - pp e - l -
496	36	1	- ä - b e - l -
497	186	1	- ä - pp e - l -
498	222	1	- e - bb e - l -
499	297	1	- e - pp - - l -
500	164	1	- ä - p - - l -
501	164	1	- ä - p - - l -
502	73	1	- ae - pp e - l -
503	73	1	- ae - pp e - l -
504	73	1	- ae - pp e - l -
505	186	1	- ä - pp e - l -
506	197	1	- ä - pp - - l -
507	185	1	- a - pp e - l -
508	186	1	- ä - pp e - l -
509	73	1	- ae - pp e - l -
510	80	1	- ae - pp - - l -
511	73	1	- ae - pp e - l -
512	186	1	- ä - pp e - l -
513	174	1	- a - pp ä - l -
514	186	1	- ä - pp e - l -
515	73	1	- ae - pp e - l -
516	186	1	- ä - pp e - l -
517	186	1	- ä - pp e - l -
518	73	1	- ae - pp e - l -
519	73	1	- ae - pp e - l -
520	119	1	- ä - p e - l -
521	118	1	- a - p e - l -
522	185	1	- a - pp e - l -
523	185	1	- a - pp e - l -
524	73	1	- ae - pp e - l -
525	73	1	- ae - pp e - l -
526	185	1	- a - pp e - l -
527	185	1	- a - pp e - l -
528	186	1	- ä - pp e - l -
529	186	1	- ä - pp e - l -
530	186	1	- ä - pp e - l -
531	186	1	- ä - pp e - l -
532	186	1	- ä - pp e - l -
533	186	1	- ä - pp e - l -
534	186	1	- ä - pp e - l -
535	56	1	- ae - p e - l -
536	292	1	- e - pp e - l -
537	185	1	- a - pp e - l -
538	56	1	- ae - p e - l -
539	73	1	- ae - pp e - l -
540	57	1	- äe - p e - l -
541	186	1	- ä - pp e - l -
542	118	1	- a - p e - l -
543	186	1	- ä - pp e - l -
544	185	1	- a - pp e - l -
545	27	1	- a - bb e - l -
546	185	1	- a - pp e - l -
547	27	1	- a - bb e - l -
548	27	1	- a - bb e - l -
549	27	1	- a - bb e - l -
550	185	1	- a - pp e - l -
551	31	1	- a - bb - - l -
552	185	1	- a - pp e - l -
553	185	1	- a - pp e - l -
554	185	1	- a - pp e - l -
555	27	1	- a - bb e - l -
556	185	1	- a - pp e - l -
557	185	1	- a - pp e - l -
558	185	1	- a - pp e - l -
559	196	1	- a - pp - - l -
560	185	1	- a - pp e - l -
561	196	1	- a - pp - - l -
562	185	1	- a - pp e - l -
563	185	1	- a - pp e - l -
564	32	1	- ä - bb - - l -
565	73	1	- ae - pp e - l -
566	186	1	- ä - pp e - l -
567	185	1	- a - pp e - l -
568	297	1	- e - pp - - l -
569	186	1	- ä - pp e - l -
570	186	1	- ä - pp e - l -
571	186	1	- ä - pp e - l -
572	185	1	- a - pp e - l -
573	186	1	- ä - pp e - l -
574	73	1	- ae - pp e - l -
575	73	1	- ae - pp e - l -
576	73	1	- ae - pp e - l -
577	186	1	- ä - pp e - l -
578	73	1	- ae - pp e - l -
579	186	1	- ä - pp e - l -
580	119	1	- ä - p e - l -
581	165	1	- ä - p - - l e
582	73	1	- ae - pp e - l -
583	199	1	- ä - pp - - l ä
584	198	1	- ä - pp - - l a
585	186	1	- ä - pp e - l -
586	73	1	- ae - pp e - l -
587	56	1	- ae - p e - l -
588	73	1	- ae - pp e - l -
589	73	1	- ae - pp e - l -
590	73	1	- ae - pp e - l -
591	186	1	- ä - pp e - l -
592	73	1	- ae - pp e - l -
593	292	1	- e - pp e - l -
594	73	1	- ae - pp e - l -
595	73	1	- ae - pp e - l -
596	73	1	- ae - pp e - l -
597	73	1	- ae - pp e - l -
598	73	1	- ae - pp e - l -
599	186	1	- ä - pp e - l -
600	186	1	- ä - pp e - l -
601	119	1	- ä - p e - l -
602	186	1	- ä - pp e - l -
603	73	1	- ae - pp e - l -
604	73	1	- ae - pp e - l -
605	186	1	- ä - pp e - l -
606	292	1	- e - pp e - l -
607	73	1	- ae - pp e - l -
608	119	1	- ä - p e - l -
609	186	1	- ä - pp e - l -
610	119	1	- ä - p e - l -
611	119	1	- ä - p e - l -
612	73	1	- ae - pp e - l -
613	56	1	- ae - p e - l -
614	196	1	- a - pp - - l -
615	196	1	- a - pp - - l -
616	185	1	- a - pp e - l -
617	185	1	- a - pp e - l -
618	185	1	- a - pp e - l -
619	27	1	- a - bb e - l -
620	27	1	- a - bb e - l -
621	196	1	- a - pp - - l -
622	27	1	- a - bb e - l -
623	196	1	- a - pp - - l -
624	185	1	- a - pp e - l -
625	185	1	- a - pp e - l -
626	185	1	- a - pp e - l -
627	27	1	- a - bb e - l -
628	185	1	- a - pp e - l -
629	185	1	- a - pp e - l -
630	185	1	- a - pp e - l -
631	185	1	- a - pp e - l -
632	185	1	- a - pp e - l -
633	27	1	- a - bb e - l -
634	187	1	- a - pp e - ll -
635	185	1	- a - pp e - l -
636	185	1	- a - pp e - l -
637	31	1	- a - bb - - l -
638	186	1	- ä - pp e - l -
639	80	1	- ae - pp - - l -
640	292	1	- e - pp e - l -
641	32	1	- ä - bb - - l -
642	44	1	- ä - b - - l -
643	292	1	- e - pp e - l -
644	186	1	- ä - pp e - l -
645	73	1	- ae - pp e - l -
646	186	1	- ä - pp e - l -
647	186	1	- ä - pp e - l -
648	185	1	- a - pp e - l -
649	186	1	- ä - pp e - l -
650	186	1	- ä - pp e - l -
651	56	1	- ae - p e - l -
652	186	1	- ä - pp e - l -
653	119	1	- ä - p e - l -
654	186	1	- ä - pp e - l -
655	73	1	- ae - pp e - l -
656	186	1	- ä - pp e - l -
657	73	1	- ae - pp e - l -
658	73	1	- ae - pp e - l -
659	186	1	- ä - pp e - l -
660	197	1	- ä - pp - - l -
661	186	1	- ä - pp e - l -
662	119	1	- ä - p e - l -
663	186	1	- ä - pp e - l -
664	73	1	- ae - pp e - l -
665	73	1	- ae - pp e - l -
666	185	1	- a - pp e - l -
667	80	1	- ae - pp - - l -
668	73	1	- ae - pp e - l -
669	73	1	- ae - pp e - l -
670	292	1	- e - pp e - l -
671	73	1	- ae - pp e - l -
672	56	1	- ae - p e - l -
673	73	1	- ae - pp e - l -
674	186	1	- ä - pp e - l -
675	186	1	- ä - pp e - l -
676	185	1	- a - pp e - l -
677	56	1	- ae - p e - l -
678	119	1	- ä - p e - l -
679	73	1	- ae - pp e - l -
680	119	1	- ä - p e - l -
681	186	1	- ä - pp e - l -
682	73	1	- ae - pp e - l -
683	56	1	- ae - p e - l -
684	258	1	- e - p e - l -
685	185	1	- a - pp e - l -
686	27	1	- a - bb e - l -
687	185	1	- a - pp e - l -
688	196	1	- a - pp - - l -
689	185	1	- a - pp e - l -
690	27	1	- a - bb e - l -
691	27	1	- a - bb e - l -
692	185	1	- a - pp e - l -
693	27	1	- a - bb e - l -
694	27	1	- a - bb e - l -
695	27	1	- a - bb e - l -
696	27	1	- a - bb e - l -
697	185	1	- a - pp e - l -
698	185	1	- a - pp e - l -
699	27	1	- a - bb e - l -
700	31	1	- a - bb - - l -
701	185	1	- a - pp e - l -
702	185	1	- a - pp e - l -
703	185	1	- a - pp e - l -
704	185	1	- a - pp e - l -
705	185	1	- a - pp e - l -
706	185	1	- a - pp e - l -
707	196	1	- a - pp - - l -
708	185	1	- a - pp e - l -
709	73	1	- ae - pp e - l -
710	186	1	- ä - pp e - l -
711	80	1	- ae - pp - - l -
712	46	1	- ae - bb e - l -
713	220	1	- e - bb ä - l -
714	56	1	- ae - p e - l -
715	73	1	- ae - pp e - l -
716	186	1	- ä - pp e - l -
717	186	1	- ä - pp e - l -
718	186	1	- ä - pp e - l -
719	186	1	- ä - pp e - l -
720	303	1	- oä - pp e - l -
721	186	1	- ä - pp e - l -
722	197	1	- ä - pp - - l -
723	186	1	- ä - pp e - l -
724	186	1	- ä - pp e - l -
725	186	1	- ä - pp e - l -
726	119	1	- ä - p e - l -
727	292	1	- e - pp e - l -
728	80	1	- ae - pp - - l -
729	73	1	- ae - pp e - l -
730	186	1	- ä - pp e - l -
731	186	1	- ä - pp e - l -
732	73	1	- ae - pp e - l -
733	119	1	- ä - p e - l -
734	73	1	- ae - pp e - l -
735	292	1	- e - pp e - l -
736	73	1	- ae - pp e - l -
737	55	1	- ae - p a - l -
738	185	1	- a - pp e - l -
739	73	1	- ae - pp e - l -
740	119	1	- ä - p e - l -
741	56	1	- ae - p e - l -
742	61	1	- ae - pf e - l -
743	73	1	- ae - pp e - l -
744	80	1	- ae - pp - - l -
745	292	1	- e - pp e - l -
746	186	1	- ä - pp e - l -
747	119	1	- ä - p e - l -
748	119	1	- ä - p e - l -
749	186	1	- ä - pp e - l -
750	119	1	- ä - p e - l -
751	292	1	- e - pp e - l -
752	185	1	- a - pp e - l -
753	186	1	- ä - pp e - l -
754	119	1	- ä - p e - l -
755	292	1	- e - pp e - l -
756	186	1	- ä - pp e - l -
757	185	1	- a - pp e - l -
758	27	1	- a - bb e - l -
759	27	1	- a - bb e - l -
760	185	1	- a - pp e - l -
761	185	1	- a - pp e - l -
762	185	1	- a - pp e - l -
763	185	1	- a - pp e - l -
764	185	1	- a - pp e - l -
765	185	1	- a - pp e - l -
766	27	1	- a - bb e - l -
767	185	1	- a - pp e - l -
768	185	1	- a - pp e - l -
769	27	1	- a - bb e - l -
770	27	1	- a - bb e - l -
771	185	1	- a - pp e - l -
772	185	1	- a - pp e - l -
773	27	1	- a - bb e - l -
774	185	1	- a - pp e - l -
775	118	1	- a - p e - l -
776	185	1	- a - pp e - l -
777	185	1	- a - pp e - l -
778	27	1	- a - bb e - l -
779	185	1	- a - pp e - l -
780	185	1	- a - pp e - l -
781	185	1	- a - pp e - l -
782	185	1	- a - pp e - l -
783	73	1	- ae - pp e - l -
784	73	1	- ae - pp e - l -
785	186	1	- ä - pp e - l -
786	186	1	- ä - pp e - l -
787	73	1	- ae - pp e - l -
788	73	1	- ae - pp e - l -
789	186	1	- ä - pp e - l -
790	121	1	- ä - p e - ll -
791	222	1	- e - bb e - l -
792	73	1	- ae - pp e - l -
793	186	1	- ä - pp e - l -
794	73	1	- ae - pp e - l -
795	119	1	- ä - p e - l -
796	186	1	- ä - pp e - l -
797	73	1	- ae - pp e - l -
798	73	1	- ae - pp e - l -
799	73	1	- ae - pp e - l -
800	292	1	- e - pp e - l -
801	73	1	- ae - pp e - l -
802	73	1	- ae - pp e - l -
803	186	1	- ä - pp e - l -
804	73	1	- ae - pp e - l -
805	73	1	- ae - pp e - l -
806	73	1	- ae - pp e - l -
807	73	1	- ae - pp e - l -
808	73	1	- ae - pp e - l -
809	118	1	- a - p e - l -
810	292	1	- e - pp e - l -
811	73	1	- ae - pp e - l -
812	186	1	- ä - pp e - l -
813	73	1	- ae - pp e - l -
814	73	1	- ae - pp e - l -
815	163	1	- a - p - - l -
816	119	1	- ä - p e - l -
817	185	1	- a - pp e - l -
818	185	1	- a - pp e - l -
819	185	1	- a - pp e - l -
820	185	1	- a - pp e - l -
821	185	1	- a - pp e - l -
822	185	1	- a - pp e - l -
823	185	1	- a - pp e - l -
824	27	1	- a - bb e - l -
825	185	1	- a - pp e - l -
826	185	1	- a - pp e - l -
827	185	1	- a - pp e - l -
828	185	1	- a - pp e - l -
829	185	1	- a - pp e - l -
830	185	1	- a - pp e - l -
831	27	1	- a - bb e - l -
832	27	1	- a - bb e - l -
833	27	1	- a - bb e - l -
834	27	1	- a - bb e - l -
835	27	1	- a - bb e - l -
836	27	1	- a - bb e - l -
837	185	1	- a - pp e - l -
838	185	1	- a - pp e - l -
839	185	1	- a - pp e - l -
840	27	1	- a - bb e - l -
841	185	1	- a - pp e - l -
842	185	1	- a - pp e - l -
843	185	1	- a - pp e - l -
844	185	1	- a - pp e - l -
845	185	1	- a - pp e - l -
846	27	1	- a - bb e - l -
847	115	1	- a - pb - - l -
848	195	1	- ä - pp i - ll -
849	185	1	- a - pp e - l -
