locations	strings	cognateID	alignments
001/203	drink	1	d r i n k
002/201	drink	1	d r i n k
002/203	drink	1	d r i n k
002/205	drink	1	d r i n k
003/203	drink	1	d r i n k
003/205	drink	1	d r i n k
004/205	drink	1	d r i n k
005/205	drink	1	d r i n k
005/207	drink	1	d r i n k
006/205	drink	1	d r i n k
006/207	drink	1	d r i n k
007/205	drink	1	d r i n k
007/207	drink	1	d r i n k
007/209	drink	1	d r i n k
007/211	drink	1	d r i n k
008/199	drink	1	d r i n k
008/203	drink	1	d r i n k
008/205	drink	1	d r i n k
008/207	trink	1	t r i n k
008/209	drink	1	d r i n k
008/211	drink	1	d r i n k
008/213	drink	1	d r i n k
009/199	drink	1	d r i n k
009/203	drink	1	d r i n k
009/207	drink	1	d r i n k
009/209	drink	1	d r i n k
009/211	drink	1	d r i n k
009/213	drink	1	d r i n k
009/215	drink	1	d r i n k
009/217	drink	1	d r i n k
010/195	drink	1	d r i n k
010/203	drink	1	d r i n k
010/207	drink	1	d r i n k
010/209	drink	1	d r i n k
010/211	drink	1	d r i n k
010/213	drink	1	d r i n k
010/215	drink	1	d r i n k
010/217	drink	1	d r i n k
010/219	dringk	1	d r i ng k
011/049	dring	1	d r i ng
011/053	NA	NA	-
011/055	NA	NA	-
011/057	NA	NA	-
011/059	NA	NA	-
011/061	NA	NA	-
011/063	NA	NA	-
011/065	NA	NA	-
011/067	NA	NA	-
011/069	NA	NA	-
011/187	trink	1	t r i n k
011/189	drink	1	d r i n k
011/191	drink	1	d r i n k
011/195	drink	1	d r i n k
011/197	drink	1	d r i n k
011/203	drink	1	d r i n k
011/205	drink	1	d r i n k
011/207	drink	1	d r i n k
011/209	drink	1	d r i n k
011/211	trink	1	t r i n k
011/213	drink	1	d r i n k
011/215	drink	1	d r i n k
011/217	drink	1	d r i n k
011/219	drink	1	d r i n k
012/047	drink	1	d r i n k
012/049	drink	1	d r i n k
012/051	drink	1	d r i n k
012/053	drik	1	d r i k
012/055	drik	1	d r i k
012/057	drek	1	d r e k
012/059	drik	1	d r i k
012/061	drik	1	d r i k
012/063	drik	1	d r i k
012/065	drik	1	d r i k
012/067	drik	1	d r i k
012/069	drik	1	d r i k
012/187	drink	1	d r i n k
012/189	drink	1	d r i n k
012/191	drink	1	d r i n k
012/193	drink	1	d r i n k
012/195	drink	1	d r i n k
012/197	drink	1	d r i n k
012/199	drink	1	d r i n k
012/201	drink	1	d r i n k
012/203	drink	1	d r i n k
012/205	drink	1	d r i n k
012/207	drink	1	d r i n k
012/209	drink	1	d r i n k
012/211	dringk	1	d r i ng k
012/213	drink	1	d r i n k
012/215	drink	1	d r i n k
012/217	drink	1	d r i n k
012/219	drink	1	d r i n k
012/221	drink	1	d r i n k
012/223	drink	1	d r i n k
013/051	drenk	1	d r e n k
013/053	drenk	1	d r e n k
013/055	dränk	1	d r ä n k
013/057	drik	1	d r i k
013/059	drik	1	d r i k
013/061	drink	1	d r i n k
013/063	drink	1	d r i n k
013/065	drink	1	d r i n k
013/067	drink	1	d r i n k
013/161	drink	1	d r i n k
013/163	drink	1	d r i n k
013/165	drink	1	d r i n k
013/167	trink	1	t r i n k
013/187	drink	1	d r i n k
013/189	drink	1	d r i n k
013/191	drink	1	d r i n k
013/193	drink	1	d r i n k
013/195	drink	1	d r i n k
013/197	drink	1	d r i n k
013/199	drink	1	d r i n k
013/201	drink	1	d r i n k
013/203	drink	1	d r i n k
013/207	drink	1	d r i n k
013/209	drink	1	d r i n k
013/211	drink	1	d r i n k
013/213	drink	1	d r i n k
013/215	drink	1	d r i n k
013/217	drink	1	d r i n k
013/219	drink	1	d r i n k
013/221	drink	1	d r i n k
013/223	drink	1	d r i n k
014/047	drank	1	d r a n k
014/049	drank	1	d r a n k
014/051	drank	1	d r a n k
014/053	drenk	1	d r e n k
014/055	drenk	1	d r e n k
014/057	dräng	1	d r ä ng
014/059	drink	1	d r i n k
014/061	drink	1	d r i n k
014/063	drink	1	d r i n k
014/065	drink	1	d r i n k
014/067	drink	1	d r i n k
014/109	drink	1	d r i n k
014/159	drink	1	d r i n k
014/161	drink	1	d r i n k
014/163	drink	1	d r i n k
014/165	drink	1	d r i n k
014/167	drink	1	d r i n k
014/169	drink	1	d r i n k
014/187	drink	1	d r i n k
014/189	drink	1	d r i n k
014/191	drink	1	d r i n k
014/193	drink	1	d r i n k
014/195	drink	1	d r i n k
014/197	drink	1	d r i n k
014/199	drink	1	d r i n k
014/201	drink	1	d r i n k
014/203	drink	1	d r i n k
014/205	drink	1	d r i n k
014/207	drink	1	d r i n k
014/209	drink	1	d r i n k
014/211	drink	1	d r i n k
014/213	drink	1	d r i n k
014/215	drink	1	d r i n k
014/217	drink	1	d r i n k
014/219	dringk	1	d r i ng k
014/221	drink	1	d r i n k
015/049	drank	1	d r a n k
015/051	drink	1	d r i n k
015/053	drink	1	d r i n k
015/055	drenk	1	d r e n k
015/057	drink	1	d r i n k
015/059	drink	1	d r i n k
015/061	drink	1	d r i n k
015/063	drink	1	d r i n k
015/065	drink	1	d r i n k
015/067	drink	1	d r i n k
015/105	drink	1	d r i n k
015/107	drink	1	d r i n k
015/109	drink	1	d r i n k
015/151	drink	1	d r i n k
015/153	drink	1	d r i n k
015/155	trink	1	t r i n k
015/157	drink	1	d r i n k
015/159	drink	1	d r i n k
015/161	drink	1	d r i n k
015/163	drink	1	d r i n k
015/165	drink	1	d r i n k
015/167	drink	1	d r i n k
015/169	drink	1	d r i n k
015/173	drink	1	d r i n k
015/187	drink	1	d r i n k
015/191	drink	1	d r i n k
015/193	drink	1	d r i n k
015/195	drink	1	d r i n k
015/197	drink	1	d r i n k
015/199	drink	1	d r i n k
015/201	drink	1	d r i n k
015/203	drink	1	d r i n k
015/205	drink	1	d r i n k
015/207	drink	1	d r i n k
015/209	drink	1	d r i n k
015/211	drink	1	d r i n k
015/213	drink	1	d r i n k
015/215	drink	1	d r i n k
015/217	drink	1	d r i n k
015/219	drink	1	d r i n k
015/221	drink	1	d r i n k
016/051	drenk	1	d r e n k
016/055	drenk	1	d r e n k
016/057	drink	1	d r i n k
016/059	drink	1	d r i n k
016/061	drink	1	d r i n k
016/063	drink	1	d r i n k
016/065	drink	1	d r i n k
016/067	drink	1	d r i n k
016/081	drink	1	d r i n k
016/083	drink	1	d r i n k
016/105	drink	1	d r i n k
016/107	drink	1	d r i n k
016/109	drink	1	d r i n k
016/111	drink	1	d r i n k
016/145	drink	1	d r i n k
016/147	drink	1	d r i n k
016/149	drink	1	d r i n k
016/151	drink	1	d r i n k
016/153	drink	1	d r i n k
016/155	drink	1	d r i n k
016/157	drink	1	d r i n k
016/159	drink	1	d r i n k
016/161	drink	1	d r i n k
016/163	drink	1	d r i n k
016/165	drink	1	d r i n k
016/167	drink	1	d r i n k
016/187	drink	1	d r i n k
016/189	drink	1	d r i n k
016/191	drink	1	d r i n k
016/193	drink	1	d r i n k
016/195	drink	1	d r i n k
016/197	drink	1	d r i n k
016/199	drink	1	d r i n k
016/201	drink	1	d r i n k
016/203	drink	1	d r i n k
016/205	drink	1	d r i n k
016/209	drink	1	d r i n k
016/211	drink	1	d r i n k
016/213	drink	1	d r i n k
016/215	drink	1	d r i n k
016/217	drink	1	d r i n k
016/219	drink	1	d r i n k
017/055	drink	1	d r i n k
017/057	drink	1	d r i n k
017/059	drink	1	d r i n k
017/061	drink	1	d r i n k
017/063	drink	1	d r i n k
017/065	drink	1	d r i n k
017/067	drink	1	d r i n k
017/069	drink	1	d r i n k
017/081	drink	1	d r i n k
017/083	drink	1	d r i n k
017/099	drink	1	d r i n k
017/101	drink	1	d r i n k
017/103	drink	1	d r i n k
017/107	drink	1	d r i n k
017/109	drink	1	d r i n k
017/145	drink	1	d r i n k
017/147	drink	1	d r i n k
017/149	drink	1	d r i n k
017/151	drink	1	d r i n k
017/153	drink	1	d r i n k
017/155	drink	1	d r i n k
017/157	drink	1	d r i n k
017/159	drink	1	d r i n k
017/161	drink	1	d r i n k
017/163	drink	1	d r i n k
017/165	drink	1	d r i n k
017/169	drink	1	d r i n k
017/171	drink	1	d r i n k
017/183	drink	1	d r i n k
017/185	dringk	1	d r i ng k
017/187	trink	1	t r i n k
017/189	drink	1	d r i n k
017/191	drink	1	d r i n k
017/193	drink	1	d r i n k
017/195	drink	1	d r i n k
017/197	drink	1	d r i n k
017/199	drink	1	d r i n k
017/201	drink	1	d r i n k
017/203	drink	1	d r i n k
017/205	drink	1	d r i n k
017/207	drink	1	d r i n k
017/209	drink	1	d r i n k
017/211	drink	1	d r i n k
017/213	drink	1	d r i n k
017/215	drink	1	d r i n k
017/217	drink	1	d r i n k
017/219	drink	1	d r i n k
018/051	drink	1	d r i n k
018/053	drink	1	d r i n k
018/055	drink	1	d r i n k
018/057	drink	1	d r i n k
018/059	drink	1	d r i n k
018/061	drink	1	d r i n k
018/063	drink	1	d r i n k
018/065	drink	1	d r i n k
018/067	drink	1	d r i n k
018/069	drink	1	d r i n k
018/071	drink	1	d r i n k
018/073	drink	1	d r i n k
018/075	drink	1	d r i n k
018/079	drink	1	d r i n k
018/081	drink	1	d r i n k
018/097	drink	1	d r i n k
018/099	drink	1	d r i n k
018/103	drink	1	d r i n k
018/105	drink	1	d r i n k
018/107	drink	1	d r i n k
018/109	drink	1	d r i n k
018/111	drink	1	d r i n k
018/143	drink	1	d r i n k
018/145	trink	1	t r i n k
018/147	drink	1	d r i n k
018/149	drink	1	d r i n k
018/151	drink	1	d r i n k
018/153	drink	1	d r i n k
018/155	dring	1	d r i ng
018/157	drink	1	d r i n k
018/159	drink	1	d r i n k
018/161	drink	1	d r i n k
018/163	drink	1	d r i n k
018/165	drink	1	d r i n k
018/169	drink	1	d r i n k
018/171	drink	1	d r i n k
018/173	drink	1	d r i n k
018/181	drink	1	d r i n k
018/185	drink	1	d r i n k
