 28/ 77            53  35    10  40                        EST       45827 64103  
 28/ 79            53  35    10  50                        EST       46179 64084  
 28/ 81            53  35    11   0                        EST       46532 64066  
 28/ 83            53  35    11  10                        EST       46884 64048  
 28/ 85            53  35    11  20                        EST       47237 64032  
 28/ 87            53  35    11  30                        EST       47589 64016  
 28/ 89            53  35    11  40                        EST       47942 64001  
 28/ 91            53  35    11  50                        EST       48295 63986  
 28/ 93            53  35    12   0                        EST       48647 63973  
 28/ 95            53  35    12  10                        EST       49000 63960  
 28/ 97            53  35    12  20                        EST       49353 63948  
 28/ 99            53  35    12  30                        EST       49706 63936  
 28/103            53  35    12  50                        EST       50412 63915  
 28/105            53  35    13   0                        EST       50764 63906  
 28/107            53  35    13  10                        EST       51117 63898  
 28/109            53  35    13  20                        EST       51470 63890  
 28/111            53  35    13  30                        EST       51823 63883  
 28/113            53  35    13  40                        EST       52176 63877  
 28/115            53  35    13  50                        EST       52529 63871  
 28/117            53  35    14   0                        EST       52882 63866  
 28/119            53  35    14  10                        EST       53235 63862  
 28/121            53  35    14  20                        EST       53588 63859  
 28/123            53  35    14  30                        EST       53941 63856  
 28/125            53  35    14  40                        EST       54294 63854  
 28/127            53  35    14  50                        EST       54647 63853  
 28/129            53  35    15   0                        EST       55000 63853  
 28/131            53  35    15  10                        EST       55353 63853  
 28/133            53  35    15  20                        EST       55706 63854  
 28/135            53  35    15  30                        EST       56059 63856  
 28/137            53  35    15  40                        EST       56412 63859  
 28/139            53  35    15  50                        EST       56765 63862  
 28/141            53  35    16   0                        EST       57118 63866  
 28/143            53  35    16  10                        EST       57471 63871  
 28/145            53  35    16  20                        EST       57824 63877  
 28/147            53  35    16  30                        EST       58177 63883  
 28/151            53  35    16  50                        EST       58883 63898  
 28/153            53  35    17   0                        EST       59236 63906  
 28/155            53  35    17  10                        EST       59588 63915  
 28/157            53  35    17  20                        EST       59941 63925  
 28/159            53  35    17  30                        EST       60294 63936  
 28/161            53  35    17  40                        EST       60647 63948  
 28/165            53  35    18   0                        EST       61353 63973  
 28/169            53  35    18  20                        EST       62058 64001  
 28/171            53  35    18  30                        EST       62411 64016  
 28/173            53  35    18  40                        EST       62763 64032  
 28/175            53  35    18  50                        EST       63116 64048  
 28/177            53  35    19   0                        EST       63468 64066  
 28/179            53  35    19  10                        EST       63821 64084  
 28/181            53  35    19  20                        EST       64173 64103  
 28/183            53  35    19  30                        EST       64526 64122  
 28/185            53  35    19  40                        EST       64878 64143  
 29/ 33            53  30     7   0                        EST       38055 64409  
 29/ 35            53  30     7  10                        EST       38407 64373  
 29/ 37            53  30     7  20                        EST       38759 64339  
 29/ 39            53  30     7  30                        EST       39111 64305  
 29/ 43            53  30     7  50                        EST       39815 64240  
 29/ 45            53  30     8   0                        EST       40167 64209  
 29/ 47            53  30     8  10                        EST       40519 64178  
 29/ 49            53  30     8  20                        EST       40872 64148  
 29/ 51            53  30     8  30                        EST       41224 64119  
 29/ 53            53  30     8  40                        EST       41577 64091  
 29/ 55            53  30     8  50                        EST       41929 64063  
 29/ 57            53  30     9   0                        EST       42282 64036  
 29/ 59            53  30     9  10                        EST       42634 64010  
 29/ 61            53  30     9  20                        EST       42987 63984  
 29/ 65            53  30     9  40                        EST       43693 63935  
 29/ 67            53  30     9  50                        EST       44045 63912  
 29/ 69            53  30    10   0                        EST       44398 63889  
 29/ 71            53  30    10  10                        EST       44751 63868  
 29/ 73            53  30    10  20                        EST       45104 63847  
 29/ 75            53  30    10  30                        EST       45457 63826  
 29/ 77            53  30    10  40                        EST       45810 63807  
 29/ 79            53  30    10  50                        EST       46163 63788  
 29/ 81            53  30    11   0                        EST       46517 63770  
 29/ 83            53  30    11  10                        EST       46870 63752  
 29/ 85            53  30    11  20                        EST       47223 63736  
 29/ 87            53  30    11  30                        EST       47576 63720  
 29/ 89            53  30    11  40                        EST       47930 63704  
 29/ 91            53  30    11  50                        EST       48283 63690  
 29/ 93            53  30    12   0                        EST       48636 63676  
 29/ 95            53  30    12  10                        EST       48990 63663  
 29/ 97            53  30    12  20                        EST       49343 63651  
 29/ 99            53  30    12  30                        EST       49697 63640  
 29/101            53  30    12  40                        EST       50050 63629  
 29/103            53  30    12  50                        EST       50403 63619  
 29/105            53  30    13   0                        EST       50757 63610  
 29/107            53  30    13  10                        EST       51111 63601  
 29/109            53  30    13  20                        EST       51464 63593  
 29/111            53  30    13  30                        EST       51818 63586  
 29/113            53  30    13  40                        EST       52171 63580  
 29/115            53  30    13  50                        EST       52525 63575  
 29/117            53  30    14   0                        EST       52878 63570  
 29/119            53  30    14  10                        EST       53232 63566  
 29/121            53  30    14  20                        EST       53586 63562  
 29/123            53  30    14  30                        EST       53939 63560  
 29/125            53  30    14  40                        EST       54293 63558  
 29/127            53  30    14  50                        EST       54646 63557  
 29/129            53  30    15   0                        EST       55000 63556  
 29/131            53  30    15  10                        EST       55354 63557  
 29/133            53  30    15  20                        EST       55707 63558  
 29/135            53  30    15  30                        EST       56061 63560  
 29/137            53  30    15  40                        EST       56414 63562  
 29/139            53  30    15  50                        EST       56768 63566  
 29/141            53  30    16   0                        EST       57122 63570  
 29/143            53  30    16  10                        EST       57475 63575  
 29/145            53  30    16  20                        EST       57829 63580  
 29/147            53  30    16  30                        EST       58182 63586  
 29/149            53  30    16  40                        EST       58536 63593  
 29/151            53  30    16  50                        EST       58889 63601  
 29/153            53  30    17   0                        EST       59243 63610  
 29/155            53  30    17  10                        EST       59597 63619  
 29/157            53  30    17  20                        EST       59950 63629  
 29/159            53  30    17  30                        EST       60303 63640  
 29/161            53  30    17  40                        EST       60657 63651  
 29/163            53  30    17  50                        EST       61010 63663  
 29/165            53  30    18   0                        EST       61364 63676  
 29/167            53  30    18  10                        EST       61717 63690  
 29/169            53  30    18  20                        EST       62070 63704  
 29/171            53  30    18  30                        EST       62424 63720  
 29/173            53  30    18  40                        EST       62777 63736  
 29/175            53  30    18  50                        EST       63130 63752  
 29/177            53  30    19   0                        EST       63483 63770  
 29/181            53  30    19  20                        EST       64190 63807  
 30/ 33            53  25     7   0                        EST       38025 64114  
 30/ 35            53  25     7  10                        EST       38377 64078  
 30/ 37            53  25     7  20                        EST       38730 64044  
 30/ 39            53  25     7  30                        EST       39083 64010  
 30/ 41            53  25     7  40                        EST       39435 63977  
 30/ 43            53  25     7  50                        EST       39788 63945  
 30/ 45            53  25     8   0                        EST       40141 63914  
 30/ 47            53  25     8  10                        EST       40494 63883  
 30/ 49            53  25     8  20                        EST       40847 63853  
 30/ 51            53  25     8  30                        EST       41200 63824  
 30/ 53            53  25     8  40                        EST       41553 63795  
 30/ 55            53  25     8  50                        EST       41906 63767  
 30/ 57            53  25     9   0                        EST       42259 63740  
 30/ 59            53  25     9  10                        EST       42613 63714  
 30/ 61            53  25     9  20                        EST       42966 63688  
 30/ 65            53  25     9  40                        EST       43673 63640  
 30/ 67            53  25     9  50                        EST       44026 63616  
 30/ 71            53  25    10  10                        EST       44733 63572  
 30/ 73            53  25    10  20                        EST       45087 63551  
 30/ 75            53  25    10  30                        EST       45441 63530  
 30/ 77            53  25    10  40                        EST       45794 63511  
 30/ 79            53  25    10  50                        EST       46148 63492  
 30/ 81            53  25    11   0                        EST       46502 63473  
 30/ 83            53  25    11  10                        EST       46856 63456  
 30/ 85            53  25    11  20                        EST       47209 63439  
 30/ 87            53  25    11  30                        EST       47563 63423  
 30/ 89            53  25    11  40                        EST       47917 63408  
 30/ 91            53  25    11  50                        EST       48271 63394  
 30/ 93            53  25    12   0                        EST       48625 63380  
 30/ 95            53  25    12  10                        EST       48979 63367  
 30/ 97            53  25    12  20                        EST       49333 63355  
 30/ 99            53  25    12  30                        EST       49687 63343  
 30/101            53  25    12  40                        EST       50041 63333  
 30/103            53  25    12  50                        EST       50395 63323  
 30/105            53  25    13   0                        EST       50750 63313  
 30/107            53  25    13  10                        EST       51104 63305  
 30/109            53  25    13  20                        EST       51458 63297  
 30/111            53  25    13  30                        EST       51812 63290  
 30/113            53  25    13  40                        EST       52166 63284  
 30/115            53  25    13  50                        EST       52520 63278  
 30/117            53  25    14   0                        EST       52875 63273  
 30/119            53  25    14  10                        EST       53229 63269  
 30/121            53  25    14  20                        EST       53583 63266  
 30/123            53  25    14  30                        EST       53937 63263  
 30/125            53  25    14  40                        EST       54292 63261  
 30/127            53  25    14  50                        EST       54646 63260  
 30/129            53  25    15   0                        EST       55000 63260  
 30/131            53  25    15  10                        EST       55354 63260  
 30/133            53  25    15  20                        EST       55708 63261  
 30/135            53  25    15  30                        EST       56063 63263  
 30/137            53  25    15  40                        EST       56417 63266  
 30/139            53  25    15  50                        EST       56771 63269  
 30/141            53  25    16   0                        EST       57125 63273  
 30/143            53  25    16  10                        EST       57480 63278  
 30/145            53  25    16  20                        EST       57834 63284  
 30/147            53  25    16  30                        EST       58188 63290  
 30/149            53  25    16  40                        EST       58542 63297  
 30/151            53  25    16  50                        EST       58896 63305  
 30/153            53  25    17   0                        EST       59250 63313  
 30/155            53  25    17  10                        EST       59605 63323  
 30/157            53  25    17  20                        EST       59959 63333  
 30/159            53  25    17  30                        EST       60313 63343  
 30/161            53  25    17  40                        EST       60667 63355  
 30/163            53  25    17  50                        EST       61021 63367  
 30/165            53  25    18   0                        EST       61375 63380  
 30/167            53  25    18  10                        EST       61729 63394  
 30/169            53  25    18  20                        EST       62083 63408  
 30/171            53  25    18  30                        EST       62437 63423  
 30/173            53  25    18  40                        EST       62791 63439  
 30/175            53  25    18  50                        EST       63144 63456  
 30/177            53  25    19   0                        EST       63498 63473  
 30/179            53  25    19  10                        EST       63852 63492  
 30/181            53  25    19  20                        EST       64206 63511  
 30/183            53  25    19  30                        EST       64559 63530  
 31/ 35            53  20     7  10                        EST       38348 63783  
 31/ 37            53  20     7  20                        EST       38702 63749  
 31/ 39            53  20     7  30                        EST       39055 63715  
 31/ 41            53  20     7  40                        EST       39408 63682  
 31/ 43            53  20     7  50                        EST       39761 63650  
 31/ 45            53  20     8   0                        EST       40115 63618  
 31/ 47            53  20     8  10                        EST       40468 63588  
 31/ 49            53  20     8  20                        EST       40822 63557  
 31/ 51            53  20     8  30                        EST       41176 63528  
 31/ 53            53  20     8  40                        EST       41529 63500  
 31/ 55            53  20     8  50                        EST       41883 63472  
 31/ 57            53  20     9   0                        EST       42237 63445  
 31/ 59            53  20     9  10                        EST       42591 63418  
 31/ 61            53  20     9  20                        EST       42945 63393  
 31/ 63            53  20     9  30                        EST       43299 63368  
 31/ 65            53  20     9  40                        EST       43653 63344  
 31/ 67            53  20     9  50                        EST       44007 63320  
 31/ 69            53  20    10   0                        EST       44361 63298  
 31/ 71            53  20    10  10                        EST       44715 63276  
 31/ 73            53  20    10  20                        EST       45070 63255  
 31/ 75            53  20    10  30                        EST       45424 63234  
 31/ 77            53  20    10  40                        EST       45778 63215  
 31/ 79            53  20    10  50                        EST       46132 63196  
 31/ 81            53  20    11   0                        EST       46487 63177  
 31/ 83            53  20    11  10                        EST       46841 63160  
 31/ 85            53  20    11  20                        EST       47196 63143  
 31/ 87            53  20    11  30                        EST       47550 63127  
 31/ 89            53  20    11  40                        EST       47905 63112  
 31/ 91            53  20    11  50                        EST       48259 63098  
 31/ 93            53  20    12   0                        EST       48614 63084  
 31/ 95            53  20    12  10                        EST       48969 63071  
 31/ 97            53  20    12  20                        EST       49323 63059  
 31/ 99            53  20    12  30                        EST       49678 63047  
 31/101            53  20    12  40                        EST       50033 63036  
 31/103            53  20    12  50                        EST       50387 63026  
 31/105            53  20    13   0                        EST       50742 63017  
 31/107            53  20    13  10                        EST       51097 63008  
 31/109            53  20    13  20                        EST       51452 63001  
 31/111            53  20    13  30                        EST       51806 62994  
 31/113            53  20    13  40                        EST       52161 62987  
 31/115            53  20    13  50                        EST       52516 62982  
 31/117            53  20    14   0                        EST       52871 62977  
 31/119            53  20    14  10                        EST       53226 62973  
 31/121            53  20    14  20                        EST       53581 62969  
 31/123            53  20    14  30                        EST       53935 62967  
 31/125            53  20    14  40                        EST       54290 62965  
 31/127            53  20    14  50                        EST       54645 62964  
 31/129            53  20    15   0                        EST       55000 62963  
 31/131            53  20    15  10                        EST       55355 62964  
 31/133            53  20    15  20                        EST       55710 62965  
 31/135            53  20    15  30                        EST       56065 62967  
 31/137            53  20    15  40                        EST       56419 62969  
 31/139            53  20    15  50                        EST       56774 62973  
 31/141            53  20    16   0                        EST       57129 62977  
 31/143            53  20    16  10                        EST       57484 62982  
 31/145            53  20    16  20                        EST       57839 62987  
 31/147            53  20    16  30                        EST       58194 62994  
 31/149            53  20    16  40                        EST       58548 63001  
 31/151            53  20    16  50                        EST       58903 63008  
 31/153            53  20    17   0                        EST       59258 63017  
 31/155            53  20    17  10                        EST       59613 63026  
 31/157            53  20    17  20                        EST       59967 63036  
 31/159            53  20    17  30                        EST       60322 63047  
 31/161            53  20    17  40                        EST       60677 63059  
 31/163            53  20    17  50                        EST       61031 63071  
 31/167            53  20    18  10                        EST       61741 63098  
 31/169            53  20    18  20                        EST       62095 63112  
 31/171            53  20    18  30                        EST       62450 63127  
 31/173            53  20    18  40                        EST       62804 63143  
 31/175            53  20    18  50                        EST       63159 63160  
 31/177            53  20    19   0                        EST       63513 63177  
 31/179            53  20    19  10                        EST       63868 63196  
 32/ 35            53  15     7  10                        EST       38319 63488  
 32/ 37            53  15     7  20                        EST       38673 63454  
 32/ 39            53  15     7  30                        EST       39027 63420  
 32/ 41            53  15     7  40                        EST       39381 63387  
 32/ 43            53  15     7  50                        EST       39735 63355  
 32/ 45            53  15     8   0                        EST       40089 63323  
 32/ 47            53  15     8  10                        EST       40443 63292  
 32/ 49            53  15     8  20                        EST       40797 63262  
 32/ 51            53  15     8  30                        EST       41152 63233  
 32/ 53            53  15     8  40                        EST       41506 63204  
 32/ 55            53  15     8  50                        EST       41860 63176  
 32/ 57            53  15     9   0                        EST       42215 63149  
 32/ 59            53  15     9  10                        EST       42569 63123  
 32/ 61            53  15     9  20                        EST       42924 63097  
 32/ 65            53  15     9  40                        EST       43633 63048  
 32/ 69            53  15    10   0                        EST       44342 63002  
 32/ 71            53  15    10  10                        EST       44697 62980  
 32/ 73            53  15    10  20                        EST       45052 62959  
 32/ 75            53  15    10  30                        EST       45407 62938  
 32/ 77            53  15    10  40                        EST       45762 62919  
 32/ 79            53  15    10  50                        EST       46117 62900  
 32/ 81            53  15    11   0                        EST       46472 62881  
 32/ 83            53  15    11  10                        EST       46827 62864  
 32/ 85            53  15    11  20                        EST       47182 62847  
 32/ 87            53  15    11  30                        EST       47537 62831  
 32/ 89            53  15    11  40                        EST       47892 62816  
 32/ 91            53  15    11  50                        EST       48248 62801  
 32/ 93            53  15    12   0                        EST       48603 62788  
 32/ 95            53  15    12  10                        EST       48958 62775  
 32/ 97            53  15    12  20                        EST       49313 62762  
 32/ 99            53  15    12  30                        EST       49669 62751  
 32/101            53  15    12  40                        EST       50024 62740  
 32/103            53  15    12  50                        EST       50379 62730  
 32/105            53  15    13   0                        EST       50735 62721  
 32/107            53  15    13  10                        EST       51090 62712  
 32/111            53  15    13  30                        EST       51801 62697  
 32/113            53  15    13  40                        EST       52156 62691  
 32/115            53  15    13  50                        EST       52512 62685  
 32/117            53  15    14   0                        EST       52867 62681  
 32/119            53  15    14  10                        EST       53223 62676  
 32/121            53  15    14  20                        EST       53578 62673  
 32/123            53  15    14  30                        EST       53934 62670  
 32/125            53  15    14  40                        EST       54289 62669  
 32/127            53  15    14  50                        EST       54645 62667  
 32/129            53  15    15   0                        EST       55000 62667  
 32/131            53  15    15  10                        EST       55355 62667  
 32/133            53  15    15  20                        EST       55711 62669  
 32/135            53  15    15  30                        EST       56066 62670  
 32/139            53  15    15  50                        EST       56777 62676  
 32/141            53  15    16   0                        EST       57133 62681  
 32/143            53  15    16  10                        EST       57488 62685  
 32/145            53  15    16  20                        EST       57844 62691  
 32/147            53  15    16  30                        EST       58199 62697  
 32/149            53  15    16  40                        EST       58555 62704  
 32/151            53  15    16  50                        EST       58910 62712  
 32/153            53  15    17   0                        EST       59265 62721  
 32/157            53  15    17  20                        EST       59976 62740  
 32/159            53  15    17  30                        EST       60331 62751  
 32/161            53  15    17  40                        EST       60687 62762  
 32/163            53  15    17  50                        EST       61042 62775  
 32/167            53  15    18  10                        EST       61752 62801  
 32/169            53  15    18  20                        EST       62108 62816  
 32/171            53  15    18  30                        EST       62463 62831  
 32/173            53  15    18  40                        EST       62818 62847  
 32/175            53  15    18  50                        EST       63173 62864  
 32/177            53  15    19   0                        EST       63528 62881  
 32/179            53  15    19  10                        EST       63883 62900  
 32/181            53  15    19  20                        EST       64238 62919  
 32/183            53  15    19  30                        EST       64593 62938  
 33/ 35            53  10     7  10                        EST       38290 63194  
 33/ 37            53  10     7  20                        EST       38645 63159  
 33/ 39            53  10     7  30                        EST       38999 63125  
 33/ 41            53  10     7  40                        EST       39354 63092  
 33/ 43            53  10     7  50                        EST       39708 63060  
 33/ 45            53  10     8   0                        EST       40063 63028  
 33/ 47            53  10     8  10                        EST       40418 62997  
 33/ 49            53  10     8  20                        EST       40772 62967  
 33/ 51            53  10     8  30                        EST       41127 62937  
 33/ 53            53  10     8  40                        EST       41482 62909  
 33/ 55            53  10     8  50                        EST       41837 62881  
 33/ 57            53  10     9   0                        EST       42192 62854  
 33/ 59            53  10     9  10                        EST       42548 62827  
 33/ 61            53  10     9  20                        EST       42903 62802  
 33/ 63            53  10     9  30                        EST       43258 62777  
 33/ 65            53  10     9  40                        EST       43613 62752  
 33/ 67            53  10     9  50                        EST       43969 62729  
 33/ 69            53  10    10   0                        EST       44324 62706  
 33/ 71            53  10    10  10                        EST       44679 62684  
 33/ 73            53  10    10  20                        EST       45035 62663  
 33/ 75            53  10    10  30                        EST       45390 62642  
 33/ 77            53  10    10  40                        EST       45746 62623  
 33/ 79            53  10    10  50                        EST       46101 62604  
 33/ 81            53  10    11   0                        EST       46457 62585  
 33/ 83            53  10    11  10                        EST       46813 62568  
 33/ 85            53  10    11  20                        EST       47168 62551  
 33/ 87            53  10    11  30                        EST       47524 62535  
 33/ 89            53  10    11  40                        EST       47880 62520  
 33/ 91            53  10    11  50                        EST       48236 62505  
 33/ 93            53  10    12   0                        EST       48592 62492  
 33/ 95            53  10    12  10                        EST       48948 62479  
 33/ 97            53  10    12  20                        EST       49303 62466  
 33/ 99            53  10    12  30                        EST       49659 62455  
 33/101            53  10    12  40                        EST       50015 62444  
 33/103            53  10    12  50                        EST       50371 62434  
 33/105            53  10    13   0                        EST       50727 62424  
 33/107            53  10    13  10                        EST       51083 62416  
 33/109            53  10    13  20                        EST       51439 62408  
 33/111            53  10    13  30                        EST       51795 62401  
 33/113            53  10    13  40                        EST       52151 62395  
 33/115            53  10    13  50                        EST       52507 62389  
 33/117            53  10    14   0                        EST       52863 62384  
 33/119            53  10    14  10                        EST       53220 62380  
 33/121            53  10    14  20                        EST       53576 62377  
 33/123            53  10    14  30                        EST       53932 62374  
 33/125            53  10    14  40                        EST       54288 62372  
 33/127            53  10    14  50                        EST       54644 62371  
 33/129            53  10    15   0                        EST       55000 62371  
 33/131            53  10    15  10                        EST       55356 62371  
 33/133            53  10    15  20                        EST       55712 62372  
 33/135            53  10    15  30                        EST       56068 62374  
 33/137            53  10    15  40                        EST       56424 62377  
 33/139            53  10    15  50                        EST       56780 62380  
 33/141            53  10    16   0                        EST       57137 62384  
 33/143            53  10    16  10                        EST       57493 62389  
 33/145            53  10    16  20                        EST       57849 62395  
 33/147            53  10    16  30                        EST       58205 62401  
 33/149            53  10    16  40                        EST       58561 62408  
 33/151            53  10    16  50                        EST       58917 62416  
 33/153            53  10    17   0                        EST       59273 62424  
 33/155            53  10    17  10                        EST       59629 62434  
 33/159            53  10    17  30                        EST       60341 62455  
 33/161            53  10    17  40                        EST       60697 62466  
 33/163            53  10    17  50                        EST       61052 62479  
 33/165            53  10    18   0                        EST       61408 62492  
 33/167            53  10    18  10                        EST       61764 62505  
 33/169            53  10    18  20                        EST       62120 62520  
 33/173            53  10    18  40                        EST       62832 62551  
 33/175            53  10    18  50                        EST       63187 62568  
 33/177            53  10    19   0                        EST       63543 62585  
 34/ 35            53   5     7  10                        EST       38261 62899  
 34/ 39            53   5     7  30                        EST       38971 62830  
 34/ 41            53   5     7  40                        EST       39326 62797  
 34/ 43            53   5     7  50                        EST       39682 62765  
 34/ 45            53   5     8   0                        EST       40037 62733  
 34/ 47            53   5     8  10                        EST       40392 62702  
 34/ 49            53   5     8  20                        EST       40748 62672  
 34/ 51            53   5     8  30                        EST       41103 62642  
 34/ 53            53   5     8  40                        EST       41459 62613  
 34/ 55            53   5     8  50                        EST       41814 62585  
 34/ 57            53   5     9   0                        EST       42170 62558  
 34/ 59            53   5     9  10                        EST       42526 62532  
 34/ 61            53   5     9  20                        EST       42882 62506  
 34/ 63            53   5     9  30                        EST       43237 62481  
 34/ 65            53   5     9  40                        EST       43593 62457  
 34/ 67            53   5     9  50                        EST       43949 62433  
 34/ 69            53   5    10   0                        EST       44305 62411  
 34/ 71            53   5    10  10                        EST       44661 62388  
 34/ 73            53   5    10  20                        EST       45017 62367  
 34/ 75            53   5    10  30                        EST       45374 62347  
 34/ 77            53   5    10  40                        EST       45730 62327  
 34/ 79            53   5    10  50                        EST       46086 62308  
 34/ 81            53   5    11   0                        EST       46442 62290  
 34/ 83            53   5    11  10                        EST       46799 62272  
 34/ 85            53   5    11  20                        EST       47155 62255  
 34/ 87            53   5    11  30                        EST       47511 62239  
 34/ 89            53   5    11  40                        EST       47868 62224  
 34/ 91            53   5    11  50                        EST       48224 62209  
 34/ 93            53   5    12   0                        EST       48580 62196  
 34/ 95            53   5    12  10                        EST       48937 62182  
 34/ 97            53   5    12  20                        EST       49293 62170  
 34/ 99            53   5    12  30                        EST       49650 62159  
 34/101            53   5    12  40                        EST       50007 62148  
 34/103            53   5    12  50                        EST       50363 62138  
 34/105            53   5    13   0                        EST       50720 62128  
 34/107            53   5    13  10                        EST       51076 62120  
 34/109            53   5    13  20                        EST       51433 62112  
 34/111            53   5    13  30                        EST       51790 62105  
 34/113            53   5    13  40                        EST       52146 62098  
 34/115            53   5    13  50                        EST       52503 62093  
 34/117            53   5    14   0                        EST       52860 62088  
 34/119            53   5    14  10                        EST       53216 62084  
 34/121            53   5    14  20                        EST       53573 62081  
 34/125            53   5    14  40                        EST       54287 62076  
 34/127            53   5    14  50                        EST       54643 62075  
 34/129            53   5    15   0                        EST       55000 62075  
 34/131            53   5    15  10                        EST       55357 62075  
 34/133            53   5    15  20                        EST       55713 62076  
 34/135            53   5    15  30                        EST       56070 62078  
 34/137            53   5    15  40                        EST       56427 62081  
 34/139            53   5    15  50                        EST       56784 62084  
 34/141            53   5    16   0                        EST       57140 62088  
 34/143            53   5    16  10                        EST       57497 62093  
 34/145            53   5    16  20                        EST       57854 62098  
 34/147            53   5    16  30                        EST       58210 62105  
 34/149            53   5    16  40                        EST       58567 62112  
 34/151            53   5    16  50                        EST       58924 62120  
 34/155            53   5    17  10                        EST       59637 62138  
 34/157            53   5    17  20                        EST       59993 62148  
 34/161            53   5    17  40                        EST       60707 62170  
 34/163            53   5    17  50                        EST       61063 62182  
 34/165            53   5    18   0                        EST       61420 62196  
 34/167            53   5    18  10                        EST       61776 62209  
 34/169            53   5    18  20                        EST       62132 62224  
 34/173            53   5    18  40                        EST       62845 62255  
 35/ 35            53   0     7  10                        EST       38232 62604  
 35/ 37            53   0     7  20                        EST       38588 62569  
 35/ 39            53   0     7  30                        EST       38943 62535  
 35/ 41            53   0     7  40                        EST       39299 62502  
 35/ 43            53   0     7  50                        EST       39655 62470  
 35/ 45            53   0     8   0                        EST       40011 62438  
 35/ 47            53   0     8  10                        EST       40367 62407  
 35/ 49            53   0     8  20                        EST       40723 62376  
 35/ 51            53   0     8  30                        EST       41079 62347  
 35/ 53            53   0     8  40                        EST       41435 62318  
 35/ 55            53   0     8  50                        EST       41791 62290  
 35/ 57            53   0     9   0                        EST       42148 62263  
 35/ 59            53   0     9  10                        EST       42504 62236  
 35/ 61            53   0     9  20                        EST       42861 62211  
 35/ 63            53   0     9  30                        EST       43217 62186  
 35/ 65            53   0     9  40                        EST       43574 62161  
 35/ 67            53   0     9  50                        EST       43930 62138  
 35/ 69            53   0    10   0                        EST       44287 62115  
 35/ 71            53   0    10  10                        EST       44643 62093  
 35/ 73            53   0    10  20                        EST       45000 62072  
 35/ 75            53   0    10  30                        EST       45357 62051  
 35/ 77            53   0    10  40                        EST       45714 62031  
 35/ 79            53   0    10  50                        EST       46070 62012  
 35/ 81            53   0    11   0                        EST       46427 61994  
 35/ 83            53   0    11  10                        EST       46784 61976  
 35/ 85            53   0    11  20                        EST       47141 61959  
 35/ 87            53   0    11  30                        EST       47498 61943  
 35/ 89            53   0    11  40                        EST       47855 61928  
 35/ 91            53   0    11  50                        EST       48212 61913  
 35/ 93            53   0    12   0                        EST       48569 61900  
 35/ 95            53   0    12  10                        EST       48926 61886  
 35/ 97            53   0    12  20                        EST       49284 61874  
 35/ 99            53   0    12  30                        EST       49641 61863  
 35/101            53   0    12  40                        EST       49998 61852  
 35/103            53   0    12  50                        EST       50355 61842  
 35/105            53   0    13   0                        EST       50712 61832  
 35/107            53   0    13  10                        EST       51070 61824  
 35/109            53   0    13  20                        EST       51427 61816  
 35/111            53   0    13  30                        EST       51784 61809  
 35/113            53   0    13  40                        EST       52141 61802  
 35/115            53   0    13  50                        EST       52499 61797  
 35/117            53   0    14   0                        EST       52856 61792  
 35/121            53   0    14  20                        EST       53571 61784  
 35/123            53   0    14  30                        EST       53928 61782  
 35/125            53   0    14  40                        EST       54285 61780  
 35/127            53   0    14  50                        EST       54643 61779  
 35/129            53   0    15   0                        EST       55000 61778  
 35/133            53   0    15  20                        EST       55715 61780  
 35/135            53   0    15  30                        EST       56072 61782  
 35/137            53   0    15  40                        EST       56429 61784  
 35/139            53   0    15  50                        EST       56787 61788  
 35/141            53   0    16   0                        EST       57144 61792  
 35/143            53   0    16  10                        EST       57501 61797  
 35/145            53   0    16  20                        EST       57859 61802  
 35/147            53   0    16  30                        EST       58216 61809  
 35/149            53   0    16  40                        EST       58573 61816  
 35/151            53   0    16  50                        EST       58930 61824  
 35/153            53   0    17   0                        EST       59288 61832  
 35/155            53   0    17  10                        EST       59645 61842  
 35/157            53   0    17  20                        EST       60002 61852  
 35/165            53   0    18   0                        EST       61431 61900  
 35/167            53   0    18  10                        EST       61788 61913  
 35/169            53   0    18  20                        EST       62145 61928  
