	WORD	COGID	ALIGN
216	brot	1	b r o t
217	brod	1	b r o d
218	brod	1	b r o d
219	brot	1	b r o t
220	brodt	1	b r o dt
221	brot	1	b r o t
222	brot	1	b r o t
223	brot	1	b r o t
224	brot	1	b r o t
225	brot	1	b r o t
226	brot	1	b r o t
227	brot	1	b r o t
228	brot	1	b r o t
229	brod	1	b r o d
230	brod	1	b r o d
231	brot	1	b r o t
232	brod	1	b r o d
233	brod	1	b r o d
234	brod	1	b r o d
235	brod	1	b r o d
236	brod	1	b r o d
237	brot	1	b r o t
238	brot	1	b r o t
239	brot	1	b r o t
240	brod	1	b r o d
241	brot	1	b r o t
242	brod	1	b r o d
243	brot	1	b r o t
244	brot	1	b r o t
245	brod	1	b r o d
246	brod	1	b r o d
247	brod	1	b r o d
248	brod	1	b r o d
249	brod	1	b r o d
250	brod	1	b r o d
251	brod	1	b r o d
252	brod	1	b r o d
253	brod	1	b r o d
254	brod	1	b r o d
255	brot	1	b r o t
256	brod	1	b r o d
257	brod	1	b r o d
258	brod	1	b r o d
259	brod	1	b r o d
260	brot	1	b r o t
261	brot	1	b r o t
262	brod	1	b r o d
263	brod	1	b r o d
264	brod	1	b r o d
265	brot	1	b r o t
266	brod	1	b r o d
267	brot	1	b r o t
268	brod	1	b r o d
269	brod	1	b r o d
270	brot	1	b r o t
271	brod	1	b r o d
272	brod	1	b r o d
273	brot	1	b r o t
274	brot	1	b r o t
275	brot	1	b r o t
276	brodt	1	b r o dt
277	brot	1	b r o t
278	brot	1	b r o t
279	brot	1	b r o t
280	brod	1	b r o d
281	brot	1	b r o t
282	brot	1	b r o t
283	brod	1	b r o d
284	brod	1	b r o d
285	brot	1	b r o t
286	brod	1	b r o d
287	brod	1	b r o d
288	brod	1	b r o d
289	brot	1	b r o t
290	brod	1	b r o d
291	brot	1	b r o t
292	brod	1	b r o d
293	brod	1	b r o d
294	brood	1	b r oo d
295	brood	1	b r oo d
296	brod	1	b r o d
297	brot	1	b r o t
298	brot	1	b r o t
299	brod	1	b r o d
300	brod	1	b r o d
301	brod	1	b r o d
302	brot	1	b r o t
303	brot	1	b r o t
304	brot	1	b r o t
305	brod	1	b r o d
306	brod	1	b r o d
307	brot	1	b r o t
308	brod	1	b r o d
309	brot	1	b r o t
310	brot	1	b r o t
311	brod	1	b r o d
312	brod	1	b r o d
313	brot	1	b r o t
314	brod	1	b r o d
315	brod	1	b r o d
316	brod	1	b r o d
317	brot	1	b r o t
318	brot	1	b r o t
319	brot	1	b r o t
320	brod	1	b r o d
321	brot	1	b r o t
322	brod	1	b r o d
323	brod	1	b r o d
324	brot	1	b r o t
325	brod	1	b r o d
326	brod	1	b r o d
327	brood	1	b r oo d
328	brod	1	b r o d
329	brod	1	b r o d
330	brod	1	b r o d
331	brood	1	b r oo d
332	brod	1	b r o d
333	brot	1	b r o t
334	brot	1	b r o t
335	brot	1	b r o t
336	brod	1	b r o d
337	brot	1	b r o t
338	brod	1	b r o d
339	brot	1	b r o t
340	brod	1	b r o d
341	brod	1	b r o d
342	brod	1	b r o d
343	brot	1	b r o t
344	brot	1	b r o t
345	brot	1	b r o t
346	brot	1	b r o t
347	brod	1	b r o d
348	brod	1	b r o d
349	brot	1	b r o t
350	brod	1	b r o d
351	brod	1	b r o d
352	brod	1	b r o d
353	brot	1	b r o t
354	brod	1	b r o d
355	brod	1	b r o d
356	brod	1	b r o d
357	brot	1	b r o t
358	bröd	1	b r ö d
359	brod	1	b r o d
360	brod	1	b r o d
361	brod	1	b r o d
362	brod	1	b r o d
363	brod	1	b r o d
364	brod	1	b r o d
365	brood	1	b r oo d
366	brod	1	b r o d
367	brod	1	b r o d
368	brod	1	b r o d
369	brod	1	b r o d
370	brot	1	b r o t
371	brot	1	b r o t
372	brot	1	b r o t
373	brod	1	b r o d
374	brot	1	b r o t
375	brot	1	b r o t
376	brod	1	b r o d
377	brot	1	b r o t
378	brot	1	b r o t
379	brot	1	b r o t
380	brod	1	b r o d
381	brot	1	b r o t
382	brod	1	b r o d
383	brot	1	b r o t
384	brod	1	b r o d
385	brod	1	b r o d
386	brod	1	b r o d
387	brot	1	b r o t
388	brod	1	b r o d
389	brot	1	b r o t
390	brod	1	b r o d
391	brot	1	b r o t
392	brod	1	b r o d
393	brod	1	b r o d
394	brot	1	b r o t
395	brot	1	b r o t
396	brod	1	b r o d
397	brod	1	b r o d
398	brod	1	b r o d
399	brood	1	b r oo d
400	brot	1	b r o t
401	brot	1	b r o t
402	brot	1	b r o t
403	brod	1	b r o d
404	brot	1	b r o t
405	brod	1	b r o d
406	brod	1	b r o d
407	brod	1	b r o d
408	brod	1	b r o d
409	brua	1	b r ua
410	brod	1	b r o d
411	brod	1	b r o d
412	brod	1	b r o d
413	brod	1	b r o d
414	brod	1	b r o d
415	brod	1	b r o d
416	bro	1	b r o
417	brod	1	b r o d
418	brod	1	b r o d
419	brod	1	b r o d
420	brod	1	b r o d
421	brod	1	b r o d
422	brod	1	b r o d
423	brod	1	b r o d
424	brod	1	b r o d
425	brod	1	b r o d
426	brod	1	b r o d
427	brod	1	b r o d
428	brod	1	b r o d
429	brot	1	b r o t
430	brod	1	b r o d
431	brot	1	b r o t
432	brot	1	b r o t
433	brod	1	b r o d
434	brod	1	b r o d
435	brod	1	b r o d
436	brot	1	b r o t
437	brot	1	b r o t
438	brot	1	b r o t
439	brod	1	b r o d
440	brot	1	b r o t
441	NA	1	NA
442	brot	1	b r o t
443	brot	1	b r o t
444	brot	1	b r o t
445	brot	1	b r o t
446	brod	1	b r o d
447	brod	1	b r o d
448	brod	1	b r o d
449	brod	1	b r o d
450	brot	1	b r o t
451	brot	1	b r o t
452	brod	1	b r o d
453	brod	1	b r o d
454	brot	1	b r o t
455	brod	1	b r o d
456	brod	1	b r o d
457	brod	1	b r o d
458	brot	1	b r o t
459	brod	1	b r o d
460	brod	1	b r o d
461	brot	1	b r o t
462	brod	1	b r o d
463	brot	1	b r o t
464	brod	1	b r o d
465	brot	1	b r o t
466	brod	1	b r o d
467	brohd	1	b r oh d
468	brod	1	b r o d
469	brot	1	b r o t
470	NA	1	NA
471	brot	1	b r o t
472	brod	1	b r o d
473	brot	1	b r o t
474	brot	1	b r o t
475	brod	1	b r o d
476	brod	1	b r o d
477	brod	1	b r o d
478	broot	1	b r oo t
479	brot	1	b r o t
480	brod	1	b r o d
481	brod	1	b r o d
482	brod	1	b r o d
483	brod	1	b r o d
484	brod	1	b r o d
485	brot	1	b r o t
486	brod	1	b r o d
487	brod	1	b r o d
488	brod	1	b r o d
489	brot	1	b r o t
490	brod	1	b r o d
491	broot	1	b r oo t
492	brot	1	b r o t
493	brot	1	b r o t
494	brod	1	b r o d
495	brot	1	b r o t
496	brot	1	b r o t
497	brod	1	b r o d
498	brod	1	b r o d
499	brod	1	b r o d
500	brohd	1	b r oh d
501	brot	1	b r o t
502	brot	1	b r o t
503	brot	1	b r o t
504	brod	1	b r o d
505	brot	1	b r o t
506	brot	1	b r o t
507	brod	1	b r o d
508	brot	1	b r o t
509	brot	1	b r o t
510	brod	1	b r o d
511	brot	1	b r o t
512	broad	1	b r oa d
513	brod	1	b r o d
514	brot	1	b r o t
515	brot	1	b r o t
516	brot	1	b r o t
517	brod	1	b r o d
518	NA	1	NA
519	brod	1	b r o d
520	brot	1	b r o t
521	brot	1	b r o t
522	brod	1	b r o d
523	brod	1	b r o d
524	brod	1	b r o d
525	brod	1	b r o d
526	brod	1	b r o d
527	brot	1	b r o t
528	brod	1	b r o d
529	bot	1	b o t
530	brod	1	b r o d
531	brod	1	b r o d
532	brot	1	b r o t
533	brod	1	b r o d
534	brot	1	b r o t
535	brod	1	b r o d
536	brod	1	b r o d
537	brot	1	b r o t
538	brod	1	b r o d
539	brod	1	b r o d
540	brod	1	b r o d
541	brot	1	b r o t
542	brod	1	b r o d
543	brod	1	b r o d
544	brod	1	b r o d
545	brod	1	b r o d
546	brot	1	b r o t
547	brot	1	b r o t
548	broud	1	b r ou d
549	brod	1	b r o d
550	brot	1	b r o t
551	brod	1	b r o d
552	brod	1	b r o d
553	brod	1	b r o d
554	brodt	1	b r o dt
555	brod	1	b r o d
556	brod	1	b r o d
557	brod	1	b r o d
558	brod	1	b r o d
559	brot	1	b r o t
560	brod	1	b r o d
561	brod	1	b r o d
562	brod	1	b r o d
563	brod	1	b r o d
564	brod	1	b r o d
565	brod	1	b r o d
566	brod	1	b r o d
567	brod	1	b r o d
568	brod	1	b r o d
569	brod	1	b r o d
570	brod	1	b r o d
571	brod	1	b r o d
572	brod	1	b r o d
573	brod	1	b r o d
574	brod	1	b r o d
575	brot	1	b r o t
576	brot	1	b r o t
577	brod	1	b r o d
578	brot	1	b r o t
579	brot	1	b r o t
580	brot	1	b r o t
581	brot	1	b r o t
582	brod	1	b r o d
583	brot	1	b r o t
584	brod	1	b r o d
585	brot	1	b r o t
586	brot	1	b r o t
587	brod	1	b r o d
588	brod	1	b r o d
589	bröud	1	b r öu d
590	brod	1	b r o d
591	brod	1	b r o d
592	brod	1	b r o d
593	brod	1	b r o d
594	brot	1	b r o t
595	brot	1	b r o t
596	brod	1	b r o d
597	brod	1	b r o d
598	brod	1	b r o d
599	brot	1	b r o t
600	brod	1	b r o d
601	brot	1	b r o t
602	brod	1	b r o d
603	brod	1	b r o d
604	brot	1	b r o t
605	brod	1	b r o d
606	broad	1	b r oa d
607	brod	1	b r o d
608	brot	1	b r o t
609	broot	1	b r oo t
610	brod	1	b r o d
611	broot	1	b r oo t
612	broht	1	b r oh t
613	brod	1	b r o d
614	brod	1	b r o d
615	brod	1	b r o d
616	brod	1	b r o d
617	brod	1	b r o d
618	brod	1	b r o d
619	brod	1	b r o d
620	brod	1	b r o d
621	brod	1	b r o d
622	brod	1	b r o d
623	brod	1	b r o d
624	brood	1	b r oo d
625	brod	1	b r o d
626	brod	1	b r o d
627	brod	1	b r o d
628	brod	1	b r o d
629	brod	1	b r o d
630	brod	1	b r o d
631	brod	1	b r o d
632	brot	1	b r o t
633	brod	1	b r o d
634	brod	1	b r o d
635	brod	1	b r o d
636	brod	1	b r o d
637	brood	1	b r oo d
638	brot	1	b r o t
639	brot	1	b r o t
640	brood	1	b r oo d
641	brod	1	b r o d
642	brod	1	b r o d
643	brot	1	b r o t
644	brod	1	b r o d
645	brod	1	b r o d
646	brod	1	b r o d
647	brot	1	b r o t
648	brod	1	b r o d
649	brod	1	b r o d
650	brot	1	b r o t
651	brod	1	b r o d
652	brot	1	b r o t
653	brod	1	b r o d
654	brot	1	b r o t
655	brod	1	b r o d
656	brot	1	b r o t
657	brod	1	b r o d
658	brot	1	b r o t
659	brot	1	b r o t
660	brod	1	b r o d
661	brood	1	b r oo d
662	brot	1	b r o t
663	brot	1	b r o t
664	brot	1	b r o t
665	brod	1	b r o d
666	brot	1	b r o t
667	brod	1	b r o d
668	brod	1	b r o d
669	brot	1	b r o t
670	brot	1	b r o t
671	brot	1	b r o t
672	brod	1	b r o d
673	brod	1	b r o d
674	brod	1	b r o d
675	brod	1	b r o d
676	brod	1	b r o d
677	brod	1	b r o d
678	brod	1	b r o d
679	brod	1	b r o d
680	brod	1	b r o d
681	brod	1	b r o d
682	brod	1	b r o d
683	brod	1	b r o d
684	brot	1	b r o t
685	brod	1	b r o d
686	brod	1	b r o d
687	brod	1	b r o d
688	brod	1	b r o d
689	brod	1	b r o d
690	brod	1	b r o d
691	brod	1	b r o d
692	brod	1	b r o d
693	brö	1	b r ö
694	brod	1	b r o d
695	brot	1	b r o t
696	brod	1	b r o d
697	brod	1	b r o d
698	brod	1	b r o d
699	brohd	1	b r oh d
700	brod	1	b r o d
701	brot	1	b r o t
702	brot	1	b r o t
703	brod	1	b r o d
704	brod	1	b r o d
705	bror	1	b r o r
706	brod	1	b r o d
707	brot	1	b r o t
708	brod	1	b r o d
709	brodt	1	b r o dt
710	brot	1	b r o t
711	brood	1	b r oo d
712	bred	1	b r e d
713	brod	1	b r o d
714	brod	1	b r o d
715	brod	1	b r o d
716	brod	1	b r o d
717	brod	1	b r o d
718	brot	1	b r o t
719	brod	1	b r o d
720	brot	1	b r o t
721	brot	1	b r o t
722	brod	1	b r o d
723	brot	1	b r o t
724	brod	1	b r o d
725	brod	1	b r o d
726	brod	1	b r o d
727	brot	1	b r o t
728	brod	1	b r o d
729	brod	1	b r o d
730	brot	1	b r o t
731	bror	1	b r o r
732	brod	1	b r o d
733	brout	1	b r ou t
734	brod	1	b r o d
735	brod	1	b r o d
736	brout	1	b r ou t
737	bräud	1	b r äu d
738	brod	1	b r o d
739	brod	1	b r o d
740	brod	1	b r o d
741	brod	1	b r o d
742	brot	1	b r o t
743	brot	1	b r o t
744	brot	1	b r o t
745	brot	1	b r o t
746	brod	1	b r o d
747	brot	1	b r o t
748	brod	1	b r o d
749	brot	1	b r o t
750	brod	1	b r o d
751	brot	1	b r o t
752	brod	1	b r o d
753	brod	1	b r o d
754	brod	1	b r o d
755	brot	1	b r o t
756	brot	1	b r o t
757	broed	1	b r oe d
758	brod	1	b r o d
759	brod	1	b r o d
760	brod	1	b r o d
761	brod	1	b r o d
762	brot	1	b r o t
763	brod	1	b r o d
764	brod	1	b r o d
765	brod	1	b r o d
766	brod	1	b r o d
767	brot	1	b r o t
768	brod	1	b r o d
769	brot	1	b r o t
770	brod	1	b r o d
771	brot	1	b r o t
772	brod	1	b r o d
773	brod	1	b r o d
774	brod	1	b r o d
775	brod	1	b r o d
776	brod	1	b r o d
777	brod	1	b r o d
778	brod	1	b r o d
779	brood	1	b r oo d
780	brod	1	b r o d
781	brod	1	b r o d
782	brod	1	b r o d
783	brod	1	b r o d
784	brod	1	b r o d
785	brod	1	b r o d
786	brot	1	b r o t
787	brod	1	b r o d
788	brot	1	b r o t
789	brod	1	b r o d
790	brod	1	b r o d
791	brod	1	b r o d
792	brod	1	b r o d
793	brod	1	b r o d
794	brot	1	b r o t
795	brod	1	b r o d
796	brod	1	b r o d
797	brod	1	b r o d
798	brod	1	b r o d
799	brot	1	b r o t
800	brot	1	b r o t
801	brot	1	b r o t
802	broud	1	b r ou d
803	brot	1	b r o t
804	broit	1	b r oi t
805	broit	1	b r oi t
806	brod	1	b r o d
807	brod	1	b r o d
808	brod	1	b r o d
809	brot	1	b r o t
810	brot	1	b r o t
811	brod	1	b r o d
812	brot	1	b r o t
813	brot	1	b r o t
814	brot	1	b r o t
815	brod	1	b r o d
816	brod	1	b r o d
817	brot	1	b r o t
818	brot	1	b r o t
819	brot	1	b r o t
820	brot	1	b r o t
821	brot	1	b r o t
822	brot	1	b r o t
823	brod	1	b r o d
824	brod	1	b r o d
825	brod	1	b r o d
826	brod	1	b r o d
827	brod	1	b r o d
828	brod	1	b r o d
829	brod	1	b r o d
830	brod	1	b r o d
831	brot	1	b r o t
832	brod	1	b r o d
833	brod	1	b r o d
834	brod	1	b r o d
835	brod	1	b r o d
836	brod	1	b r o d
837	brot	1	b r o t
838	brot	1	b r o t
839	brod	1	b r o d
840	brot	1	b r o t
841	brod	1	b r o d
842	brod	1	b r o d
843	brod	1	b r o d
844	brod	1	b r o d
845	brod	1	b r o d
846	brod	1	b r o d
847	brot	1	b r o t
848	brod	1	b r o d
849	brod	1	b r o d
850	brod	1	b r o d
851	brod	1	b r o d
852	brod	1	b r o d
853	brod	1	b r o d
854	brod	1	b r o d
855	brod	1	b r o d
856	brot	1	b r o t
857	brod	1	b r o d
858	brod	1	b r o d
859	brod	1	b r o d
860	brod	1	b r o d
861	brot	1	b r o t
862	brod	1	b r o d
863	brod	1	b r o d
864	brot	1	b r o t
865	brot	1	b r o t
866	brot	1	b r o t
867	brot	1	b r o t
868	brot	1	b r o t
869	brod	1	b r o d
870	brod	1	b r o d
871	brod	1	b r o d
872	brod	1	b r o d
873	brot	1	b r o t
874	brod	1	b r o d
875	brot	1	b r o t
876	brot	1	b r o t
877	brod	1	b r o d
878	brod	1	b r o d
879	brod	1	b r o d
880	brod	1	b r o d
881	brod	1	b r o d
882	brod	1	b r o d
883	brod	1	b r o d
884	brot	1	b r o t
885	brod	1	b r o d
886	brood	1	b r oo d
887	brod	1	b r o d
888	brot	1	b r o t
889	broot	1	b r oo t
890	brod	1	b r o d
891	brod	1	b r o d
892	brod	1	b r o d
893	brot	1	b r o t
894	brod	1	b r o d
895	brood	1	b r oo d
896	brot	1	b r o t
897	brod	1	b r o d
898	brod	1	b r o d
899	brot	1	b r o t
900	brod	1	b r o d
901	brod	1	b r o d
902	brod	1	b r o d
903	brot	1	b r o t
904	brod	1	b r o d
905	brod	1	b r o d
906	brod	1	b r o d
907	brot	1	b r o t
908	brod	1	b r o d
909	brod	1	b r o d
910	brot	1	b r o t
911	brod	1	b r o d
912	brod	1	b r o d
913	brot	1	b r o t
914	brod	1	b r o d
915	brod	1	b r o d
916	brod	1	b r o d
917	brod	1	b r o d
918	brod	1	b r o d
919	brod	1	b r o d
920	brod	1	b r o d
921	brod	1	b r o d
922	brod	1	b r o d
923	brod	1	b r o d
924	brod	1	b r o d
925	brot	1	b r o t
926	brod	1	b r o d
927	brod	1	b r o d
928	brod	1	b r o d
929	brodt	1	b r o dt
930	brot	1	b r o t
931	brod	1	b r o d
932	brod	1	b r o d
933	brot	1	b r o t
934	brod	1	b r o d
935	brot	1	b r o t
936	brod	1	b r o d
937	brod	1	b r o d
938	brod	1	b r o d
939	brot	1	b r o t
940	brot	1	b r o t
941	brot	1	b r o t
942	brot	1	b r o t
943	brot	1	b r o t
944	brood	1	b r oo d
945	brod	1	b r o d
946	brod	1	b r o d
947	brout	1	b r ou t
948	brod	1	b r o d
949	brod	1	b r o d
950	brod	1	b r o d
951	brot	1	b r o t
952	brod	1	b r o d
953	brot	1	b r o t
954	brot	1	b r o t
955	brod	1	b r o d
956	brod	1	b r o d
957	brood	1	b r oo d
958	brood	1	b r oo d
959	broot	1	b r oo t
960	brot	1	b r o t
961	brod	1	b r o d
962	brod	1	b r o d
963	brod	1	b r o d
964	brod	1	b r o d
965	brod	1	b r o d
966	brod	1	b r o d
967	brod	1	b r o d
968	brod	1	b r o d
969	brod	1	b r o d
970	brod	1	b r o d
971	brood	1	b r oo d
972	brod	1	b r o d
973	bräud	1	b r äu d
974	brot	1	b r o t
975	brod	1	b r o d
976	brod	1	b r o d
977	brod	1	b r o d
978	brod	1	b r o d
979	bröd	1	b r ö d
980	brod	1	b r o d
981	brod	1	b r o d
982	brot	1	b r o t
983	brot	1	b r o t
984	brod	1	b r o d
985	brod	1	b r o d
986	brod	1	b r o d
987	brood	1	b r oo d
988	brot	1	b r o t
989	brod	1	b r o d
990	brod	1	b r o d
991	brod	1	b r o d
992	brod	1	b r o d
993	brot	1	b r o t
994	brod	1	b r o d
995	brod	1	b r o d
996	brod	1	b r o d
997	brod	1	b r o d
998	brod	1	b r o d
999	brot	1	b r o t
1000	brod	1	b r o d
1001	brod	1	b r o d
1002	brod	1	b r o d
1003	brot	1	b r o t
1004	brot	1	b r o t
1005	brod	1	b r o d
1006	brot	1	b r o t
1007	brot	1	b r o t
1008	brot	1	b r o t
1009	brod	1	b r o d
1010	brod	1	b r o d
1011	brot	1	b r o t
1012	brod	1	b r o d
1013	broid	1	b r oi d
1014	brod	1	b r o d
1015	brot	1	b r o t
1016	brot	1	b r o t
1017	brod	1	b r o d
1018	bröud	1	b r öu d
1019	brot	1	b r o t
1020	brot	1	b r o t
1021	brod	1	b r o d
1022	brot	1	b r o t
1023	brot	1	b r o t
1024	brout	1	b r ou t
1025	brod	1	b r o d
1026	brod	1	b r o d
1027	brot	1	b r o t
1028	brod	1	b r o d
1029	brood	1	b r oo d
1030	brood	1	b r oo d
1031	brod	1	b r o d
1032	brod	1	b r o d
1033	brood	1	b r oo d
1034	brod	1	b r o d
1035	brod	1	b r o d
1036	brod	1	b r o d
1037	brod	1	b r o d
1038	brod	1	b r o d
1039	brod	1	b r o d
1040	brod	1	b r o d
1041	brod	1	b r o d
1042	brod	1	b r o d
1043	brod	1	b r o d
1044	breod	1	b r eo d
1045	brod	1	b r o d
1046	brot	1	b r o t
1047	brot	1	b r o t
1048	brot	1	b r o t
1049	brod	1	b r o d
1050	brot	1	b r o t
1051	brod	1	b r o d
1052	brod	1	b r o d
1053	brot	1	b r o t
1054	brod	1	b r o d
1055	brod	1	b r o d
1056	brod	1	b r o d
1057	brod	1	b r o d
1058	brod	1	b r o d
1059	brod	1	b r o d
1060	brod	1	b r o d
1061	brod	1	b r o d
1062	brod	1	b r o d
1063	brod	1	b r o d
1064	brod	1	b r o d
1065	brot	1	b r o t
1066	brod	1	b r o d
1067	brod	1	b r o d
1068	brot	1	b r o t
1069	brod	1	b r o d
1070	brod	1	b r o d
1071	brot	1	b r o t
1072	brod	1	b r o d
1073	brod	1	b r o d
1074	brod	1	b r o d
1075	brot	1	b r o t
1076	brod	1	b r o d
1077	brot	1	b r o t
1078	brod	1	b r o d
1079	brot	1	b r o t
1080	brot	1	b r o t
1081	brot	1	b r o t
1082	brot	1	b r o t
1083	brout	1	b r ou t
1084	brod	1	b r o d
1085	broud	1	b r ou d
1086	brod	1	b r o d
1087	breod	1	b r eo d
1088	brod	1	b r o d
1089	brod	1	b r o d
1090	breud	1	b r eu d
1091	brot	1	b r o t
1092	bröt	1	b r ö t
1093	bröaud	1	b r öau d
1094	brod	1	b r o d
1095	brod	1	b r o d
1096	brod	1	b r o d
1097	brod	1	b r o d
1098	brod	1	b r o d
1099	brod	1	b r o d
1100	brod	1	b r o d
1101	broad	1	b r oa d
1102	brood	1	b r oo d
1103	brood	1	b r oo d
1104	brot	1	b r o t
1105	brod	1	b r o d
1106	brot	1	b r o t
1107	brot	1	b r o t
1108	brod	1	b r o d
1109	brod	1	b r o d
1110	brod	1	b r o d
1111	brod	1	b r o d
1112	brod	1	b r o d
1113	brod	1	b r o d
1114	brod	1	b r o d
1115	brot	1	b r o t
1116	brot	1	b r o t
1117	brod	1	b r o d
1118	brot	1	b r o t
1119	brod	1	b r o d
1120	brod	1	b r o d
1121	brod	1	b r o d
1122	brod	1	b r o d
1123	brood	1	b r oo d
1124	brot	1	b r o t
1125	brod	1	b r o d
1126	brod	1	b r o d
1127	brod	1	b r o d
1128	brod	1	b r o d
1129	brod	1	b r o d
1130	brod	1	b r o d
1131	brot	1	b r o t
1132	brot	1	b r o t
1133	brot	1	b r o t
1134	brod	1	b r o d
1135	brod	1	b r o d
1136	brot	1	b r o t
1137	brod	1	b r o d
1138	brot	1	b r o t
1139	brot	1	b r o t
1140	brot	1	b r o t
