	WORD	COGID	ALIGN
658	106	1	o k
659	106	1	o k
660	106	1	o k
661	115	1	oo k
662	NA	1	NA
663	NA	1	NA
664	106	1	o k
665	110	1	oo ck
666	NA	1	NA
667	129	1	u ch
668	89	1	o ch
669	89	1	o ch
670	89	1	o ch
671	NA	1	NA
672	89	1	o ch
673	89	1	o ch
674	NA	1	NA
675	89	1	o ch
676	NA	1	NA
677	89	1	o ch
678	106	1	o k
679	106	1	o k
680	92	1	o ck
681	106	1	o k
682	106	1	o k
683	92	1	o ck
684	106	1	o k
685	131	1	u ck
686	106	1	o k
687	106	1	o k
688	106	1	o k
689	92	1	o ck
690	106	1	o k
691	106	1	o k
692	92	1	o ck
693	92	1	o ck
694	131	1	u ck
695	106	1	o k
696	106	1	o k
697	106	1	o k
698	110	1	oo ck
699	106	1	o k
700	100	1	oh k
701	106	1	o k
702	115	1	oo k
703	106	1	o k
704	106	1	o k
705	NA	1	NA
706	106	1	o k
707	115	1	oo k
708	92	1	o ck
709	92	1	o ck
710	131	1	u ck
711	131	1	u ck
712	106	1	o k
713	135	1	u k
714	131	1	u ck
715	NA	1	NA
716	131	1	u ck
717	135	1	u k
718	131	1	u ck
719	135	1	u k
720	135	1	u k
721	NA	1	NA
722	135	1	u k
723	131	1	u ck
724	131	1	u ck
725	131	1	u ck
726	106	1	o k
727	114	1	ooh k
728	131	1	u ck
729	106	1	o k
730	106	1	o k
731	106	1	o k
732	106	1	o k
733	NA	1	NA
734	106	1	o k
735	131	1	u ck
736	NA	1	NA
737	124	1	ou k
738	106	1	o k
739	131	1	u ck
740	135	1	u k
741	131	1	u ck
742	109	1	oo ch
743	46	1	au ch
744	89	1	o ch
745	89	1	o ch
746	109	1	oo ch
747	121	1	ou ch
748	89	1	o ch
749	109	1	oo ch
750	89	1	o ch
751	89	1	o ch
752	89	1	o ch
753	106	1	o k
754	106	1	o k
755	106	1	o k
756	100	1	oh k
757	131	1	u ck
758	NA	1	NA
759	131	1	u ck
760	131	1	u ck
761	106	1	o k
762	115	1	oo k
763	92	1	o ck
764	92	1	o ck
765	106	1	o k
766	NA	1	NA
767	92	1	o ck
768	NA	1	NA
769	106	1	o k
770	131	1	u ck
771	106	1	o k
772	106	1	o k
773	106	1	o k
774	106	1	o k
775	94	1	o g
776	106	1	o k
777	106	1	o k
778	106	1	o k
779	110	1	oo ck
780	131	1	u ck
781	131	1	u ck
782	106	1	o k
783	115	1	oo k
784	131	1	u ck
785	92	1	o ck
786	135	1	u k
787	NA	1	NA
788	131	1	u ck
789	115	1	oo k
790	141	1	uo k
791	92	1	o ck
792	135	1	u k
793	135	1	u k
794	131	1	u ck
795	135	1	u k
796	131	1	u ck
797	135	1	u k
798	106	1	o k
799	106	1	o k
800	92	1	o ck
801	106	1	o k
802	106	1	o k
803	106	1	o k
804	106	1	o k
805	106	1	o k
806	92	1	o ck
807	106	1	o k
808	106	1	o k
809	89	1	o ch
810	89	1	o ch
811	130	1	u chch
812	89	1	o ch
813	89	1	o ch
814	89	1	o ch
815	89	1	o ch
816	89	1	o ch
817	106	1	o k
818	106	1	o k
819	106	1	o k
820	106	1	o k
821	115	1	oo k
822	106	1	o k
823	131	1	u ck
824	94	1	o g
825	106	1	o k
826	131	1	u ck
827	106	1	o k
828	131	1	u ck
829	115	1	oo k
830	106	1	o k
831	96	1	o gg
832	92	1	o ck
833	106	1	o k
834	106	1	o k
835	92	1	o ck
836	112	1	oo g
837	106	1	o k
838	100	1	oh k
839	115	1	oo k
840	106	1	o k
841	92	1	o ck
842	92	1	o ck
843	92	1	o ck
844	NA	1	NA
845	106	1	o k
846	106	1	o k
847	106	1	o k
848	131	1	u ck
849	106	1	o k
850	135	1	u k
851	92	1	o ck
852	135	1	u k
853	106	1	o k
854	106	1	o k
855	106	1	o k
856	131	1	u ck
857	106	1	o k
858	106	1	o k
859	106	1	o k
860	122	1	ou ck
861	NA	1	NA
862	131	1	u ck
863	131	1	u ck
864	131	1	u ck
865	NA	1	NA
866	131	1	u ck
867	106	1	o k
868	106	1	o k
869	106	1	o k
870	106	1	o k
871	NA	1	NA
872	131	1	u ck
873	135	1	u k
874	94	1	o g
875	131	1	u ck
876	135	1	u k
877	92	1	o ck
878	109	1	oo ch
879	92	1	o ck
880	NA	1	NA
881	129	1	u ch
882	89	1	o ch
883	121	1	ou ch
884	89	1	o ch
885	46	1	au ch
886	NA	1	NA
887	115	1	oo k
888	10	1	aa k
889	115	1	oo k
890	115	1	oo k
891	115	1	oo k
892	106	1	o k
893	131	1	u ck
894	131	1	u ck
895	115	1	oo k
896	106	1	o k
897	115	1	oo k
898	106	1	o k
899	106	1	o k
900	106	1	o k
901	106	1	o k
902	106	1	o k
903	106	1	o k
904	131	1	u ck
905	106	1	o k
906	115	1	oo k
907	131	1	u ck
908	106	1	o k
909	131	1	u ck
910	106	1	o k
911	106	1	o k
912	106	1	o k
913	115	1	oo k
914	115	1	oo k
915	106	1	o k
916	106	1	o k
917	131	1	u ck
918	106	1	o k
919	92	1	o ck
920	106	1	o k
921	106	1	o k
922	106	1	o k
923	100	1	oh k
924	106	1	o k
925	131	1	u ck
926	131	1	u ck
927	131	1	u ck
928	131	1	u ck
929	131	1	u ck
930	135	1	u k
931	131	1	u ck
932	131	1	u ck
933	131	1	u ck
934	131	1	u ck
935	106	1	o k
936	135	1	u k
937	106	1	o k
938	106	1	o k
939	37	1	ao k
940	131	1	u ck
941	106	1	o k
942	106	1	o k
943	131	1	u ck
944	131	1	u ck
945	NA	1	NA
946	106	1	o k
947	115	1	oo k
948	NA	1	NA
949	NA	1	NA
950	106	1	o k
951	106	1	o k
952	106	1	o k
953	106	1	o k
954	129	1	u ch
955	109	1	oo ch
956	106	1	o k
957	115	1	oo k
958	106	1	o k
959	115	1	oo k
960	106	1	o k
961	131	1	u ck
962	106	1	o k
963	106	1	o k
964	106	1	o k
965	131	1	u ck
966	106	1	o k
967	106	1	o k
968	92	1	o ck
969	115	1	oo k
970	106	1	o k
971	106	1	o k
972	92	1	o ck
973	NA	1	NA
974	106	1	o k
975	106	1	o k
976	115	1	oo k
977	115	1	oo k
978	106	1	o k
979	106	1	o k
980	131	1	u ck
981	106	1	o k
982	106	1	o k
983	115	1	oo k
984	131	1	u ck
985	92	1	o ck
986	106	1	o k
987	115	1	oo k
988	106	1	o k
989	131	1	u ck
990	135	1	u k
991	106	1	o k
992	106	1	o k
993	106	1	o k
994	115	1	oo k
995	106	1	o k
996	131	1	u ck
997	131	1	u ck
998	135	1	u k
999	NA	1	NA
1000	131	1	u ck
1001	92	1	o ck
1002	131	1	u ck
1003	131	1	u ck
1004	106	1	o k
1005	131	1	u ck
1006	106	1	o k
1007	131	1	u ck
1008	131	1	u ck
1009	131	1	u ck
1010	106	1	o k
1011	106	1	o k
1012	106	1	o k
1013	92	1	o ck
1014	135	1	u k
1015	106	1	o k
1016	131	1	u ck
1017	131	1	u ck
1018	135	1	u k
1019	131	1	u ck
1020	131	1	u ck
1021	94	1	o g
1022	92	1	o ck
1023	106	1	o k
1024	NA	1	NA
1025	106	1	o k
1026	89	1	o ch
1027	89	1	o ch
1028	89	1	o ch
1029	115	1	oo k
1030	115	1	oo k
1031	115	1	oo k
1032	106	1	o k
1033	115	1	oo k
1034	106	1	o k
1035	106	1	o k
1036	106	1	o k
1037	131	1	u ck
1038	92	1	o ck
1039	92	1	o ck
1040	106	1	o k
1041	131	1	u ck
1042	100	1	oh k
1043	92	1	o ck
1044	68	1	eo k
1045	124	1	ou k
1046	106	1	o k
1047	92	1	o ck
1048	106	1	o k
1049	135	1	u k
1050	92	1	o ck
1051	106	1	o k
1052	106	1	o k
1053	106	1	o k
1054	NA	1	NA
1055	131	1	u ck
1056	92	1	o ck
1057	NA	1	NA
1058	131	1	u ck
1059	106	1	o k
1060	92	1	o ck
1061	106	1	o k
1062	131	1	u ck
1063	106	1	o k
1064	106	1	o k
1065	106	1	o k
1066	92	1	o ck
1067	131	1	u ck
1068	106	1	o k
1069	106	1	o k
1070	106	1	o k
1071	135	1	u k
1072	135	1	u k
1073	135	1	u k
1074	131	1	u ck
1075	135	1	u k
1076	131	1	u ck
1077	NA	1	NA
1078	135	1	u k
1079	NA	1	NA
1080	106	1	o k
1081	115	1	oo k
1082	106	1	o k
1083	131	1	u ck
1084	106	1	o k
1085	53	1	au k
1086	133	1	u g
1087	125	1	öu k
1088	106	1	o k
1089	135	1	u k
1090	92	1	o ck
1091	NA	1	NA
1092	NA	1	NA
1093	NA	1	NA
1094	131	1	u ck
1095	NA	1	NA
1096	NA	1	NA
1097	92	1	o ck
1098	106	1	o k
1099	115	1	oo k
1100	106	1	o k
1101	115	1	oo k
1102	115	1	oo k
1103	115	1	oo k
1104	115	1	oo k
1105	115	1	oo k
1106	115	1	oo k
1107	92	1	o ck
1108	106	1	o k
1109	106	1	o k
1110	106	1	o k
1111	106	1	o k
1112	NA	1	NA
1113	106	1	o k
1114	106	1	o k
1115	106	1	o k
1116	106	1	o k
1117	NA	1	NA
1118	106	1	o k
1119	92	1	o ck
1120	115	1	oo k
1121	106	1	o k
1122	115	1	oo k
1123	106	1	o k
1124	106	1	o k
1125	115	1	oo k
1126	106	1	o k
1127	106	1	o k
1128	106	1	o k
1129	106	1	o k
1130	106	1	o k
1131	106	1	o k
1132	131	1	u ck
1133	106	1	o k
1134	92	1	o ck
1135	115	1	oo k
1136	106	1	o k
1137	106	1	o k
1138	115	1	oo k
1139	106	1	o k
1140	100	1	oh k
1141	135	1	u k
1142	131	1	u ck
1143	131	1	u ck
1144	131	1	u ck
1145	131	1	u ck
1146	106	1	o k
1147	131	1	u ck
1148	131	1	u ck
1149	131	1	u ck
1150	NA	1	NA
1151	135	1	u k
1152	NA	1	NA
1153	NA	1	NA
1154	131	1	u ck
1155	115	1	oo k
1156	NA	1	NA
1157	106	1	o k
1158	72	1	eu k
1159	54	1	äu k
1160	106	1	o k
1161	115	1	oo k
1162	68	1	eo k
1163	135	1	u k
1164	106	1	o k
1165	NA	1	NA
1166	131	1	u ck
1167	NA	1	NA
1168	106	1	o k
1169	92	1	o ck
1170	92	1	o ck
1171	106	1	o k
1172	92	1	o ck
1173	106	1	o k
1174	106	1	o k
1175	115	1	oo k
1176	115	1	oo k
1177	115	1	oo k
1178	115	1	oo k
1179	106	1	o k
1180	115	1	oo k
1181	106	1	o k
1182	106	1	o k
1183	106	1	o k
1184	92	1	o ck
1185	131	1	u ck
1186	106	1	o k
1187	92	1	o ck
1188	92	1	o ck
1189	106	1	o k
1190	106	1	o k
1191	106	1	o k
1192	106	1	o k
1193	106	1	o k
1194	115	1	oo k
1195	106	1	o k
1196	106	1	o k
1197	106	1	o k
1198	115	1	oo k
1199	115	1	oo k
1200	106	1	o k
1201	106	1	o k
1202	106	1	o k
1203	100	1	oh k
1204	115	1	oo k
1205	NA	1	NA
1206	NA	1	NA
1207	106	1	o k
1208	115	1	oo k
1209	106	1	o k
1210	106	1	o k
1211	106	1	o k
1212	106	1	o k
1213	106	1	o k
1214	92	1	o ck
1215	106	1	o k
1216	115	1	oo k
1217	NA	1	NA
1218	100	1	oh k
1219	NA	1	NA
1220	106	1	o k
1221	131	1	u ck
1222	135	1	u k
1223	NA	1	NA
1224	115	1	oo k
1225	131	1	u ck
1226	131	1	u ck
1227	131	1	u ck
1228	NA	1	NA
1229	131	1	u ck
1230	115	1	oo k
1231	115	1	oo k
1232	124	1	ou k
1233	106	1	o k
1234	124	1	ou k
1235	72	1	eu k
1236	105	1	oi k
1237	92	1	o ck
1238	106	1	o k
1239	NA	1	NA
1240	92	1	o ck
1241	NA	1	NA
1242	46	1	au ch
1243	1	1	a
1244	92	1	o ck
1245	131	1	u ck
1246	89	1	o ch
1247	115	1	oo k
1248	115	1	oo k
1249	115	1	oo k
1250	131	1	u ck
1251	131	1	u ck
1252	131	1	u ck
1253	106	1	o k
1254	131	1	u ck
1255	115	1	oo k
1256	92	1	o ck
1257	131	1	u ck
1258	115	1	oo k
1259	92	1	o ck
1260	92	1	o ck
1261	106	1	o k
1262	106	1	o k
1263	106	1	o k
1264	106	1	o k
1265	106	1	o k
1266	106	1	o k
1267	115	1	oo k
1268	131	1	u ck
1269	115	1	oo k
1270	115	1	oo k
1271	106	1	o k
1272	131	1	u ck
1273	115	1	oo k
1274	NA	1	NA
1275	106	1	o k
1276	115	1	oo k
1277	106	1	o k
1278	106	1	o k
1279	115	1	oo k
1280	106	1	o k
1281	NA	1	NA
1282	106	1	o k
1283	92	1	o ck
1284	NA	1	NA
1285	106	1	o k
1286	131	1	u ck
1287	131	1	u ck
1288	131	1	u ck
1289	131	1	u ck
1290	131	1	u ck
1291	131	1	u ck
1292	135	1	u k
1293	135	1	u k
1294	92	1	o ck
1295	106	1	o k
1296	92	1	o ck
1297	72	1	eu k
1298	115	1	oo k
1299	106	1	o k
1300	72	1	eu k
1301	NA	1	NA
1302	106	1	o k
1303	106	1	o k
1304	106	1	o k
1305	95	1	ö g
1306	131	1	u ck
1307	92	1	o ck
1308	1	1	a
1309	46	1	au ch
1310	NA	1	NA
1311	92	1	o ck
1312	107	1	o kk
1313	92	1	o ck
1314	92	1	o ck
1315	131	1	u ck
1316	106	1	o k
1317	115	1	oo k
1318	115	1	oo k
1319	92	1	o ck
1320	131	1	u ck
1321	115	1	oo k
1322	106	1	o k
1323	115	1	oo k
1324	115	1	oo k
1325	106	1	o k
1326	92	1	o ck
1327	106	1	o k
1328	106	1	o k
1329	115	1	oo k
1330	106	1	o k
1331	131	1	u ck
1332	106	1	o k
1333	131	1	u ck
1334	106	1	o k
1335	92	1	o ck
1336	115	1	oo k
1337	106	1	o k
1338	115	1	oo k
1339	106	1	o k
1340	106	1	o k
1341	106	1	o k
1342	115	1	oo k
1343	106	1	o k
1344	106	1	o k
1345	115	1	oo k
1346	106	1	o k
1347	115	1	oo k
1348	106	1	o k
1349	106	1	o k
1350	106	1	o k
1351	106	1	o k
1352	106	1	o k
1353	110	1	oo ck
1354	106	1	o k
1355	106	1	o k
1356	115	1	oo k
1357	106	1	o k
1358	106	1	o k
1359	115	1	oo k
1360	141	1	uo k
1361	NA	1	NA
1362	134	1	ui k
1363	106	1	o k
1364	135	1	u k
1365	131	1	u ck
1366	106	1	o k
1367	106	1	o k
1368	106	1	o k
1369	141	1	uo k
1370	92	1	o ck
1371	131	1	u ck
1372	106	1	o k
1373	92	1	o ck
1374	131	1	u ck
1375	NA	1	NA
1376	115	1	oo k
1377	NA	1	NA
1378	106	1	o k
1379	135	1	u k
1380	106	1	o k
1381	NA	1	NA
1382	92	1	o ck
1383	92	1	o ck
1384	115	1	oo k
1385	92	1	o ck
1386	131	1	u ck
1387	92	1	o ck
1388	131	1	u ck
1389	131	1	u ck
1390	135	1	u k
1391	106	1	o k
1392	106	1	o k
1393	106	1	o k
1394	115	1	oo k
1395	NA	1	NA
1396	NA	1	NA
1397	106	1	o k
1398	135	1	u k
1399	106	1	o k
1400	106	1	o k
1401	135	1	u k
1402	106	1	o k
1403	106	1	o k
1404	106	1	o k
1405	106	1	o k
1406	106	1	o k
1407	115	1	oo k
1408	106	1	o k
1409	106	1	o k
1410	92	1	o ck
1411	115	1	oo k
1412	106	1	o k
1413	106	1	o k
1414	115	1	oo k
1415	106	1	o k
1416	106	1	o k
