locations	strings	cognateID	alignments
001/203	kole	1	k o l - e -
002/201	koole	1	k oo l - e -
002/203	koole	1	k oo l - e -
002/205	kohle	1	k oh l - e -
003/203	koole	1	k oo l - e -
003/205	koole	1	k oo l - e -
004/205	kohle	1	k oh l - e -
005/205	koole	1	k oo l - e -
005/207	kole	1	k o l - e -
006/205	kohle	1	k oh l - e -
006/207	kohle	1	k oh l - e -
007/205	kola	1	k o l - a -
007/207	kohle	1	k oh l - e -
007/209	koole	1	k oo l - e -
007/211	kole	1	k o l - e -
008/199	kohl	1	k oh l - - -
008/203	kole	1	k o l - e -
008/205	kohle	1	k oh l - e -
008/207	kohle	1	k oh l - e -
008/209	kole	1	k o l - e -
008/211	kole	1	k o l - e -
008/213	koole	1	k oo l - e -
009/199	koole	1	k oo l - e -
009/203	kohle	1	k oh l - e -
009/207	kohle	1	k oh l - e -
009/209	koole	1	k oo l - e -
009/211	koole	1	k oo l - e -
009/213	kohle	1	k oh l - e -
009/215	kohle	1	k oh l - e -
009/217	kohle	1	k oh l - e -
010/195	kole	1	k o l - e -
010/203	kohle	1	k oh l - e -
010/207	kole	1	k o l - e -
010/209	kohle	1	k oh l - e -
010/211	kohle	1	k oh l - e -
010/213	kole	1	k o l - e -
010/215	kole	1	k o l - e -
010/217	kole	1	k o l - e -
010/219	kole	1	k o l - e -
011/049	kuul	1	k uu l - - -
011/053	kaald	1	k aa l d - -
011/055	kol	1	k o l - - -
011/057	koal	1	k oa l - - -
011/059	koel	1	k oe l - - -
011/061	kaaldt	1	k aa l dt - -
011/063	koal	1	k oa l - - -
011/065	kohl	1	k oh l - - -
011/067	kaalt	1	k aa l t - -
011/069	kold	1	k o l d - -
011/187	kohle	1	k oh l - e -
011/189	kol	1	k o l - - -
011/191	koole	1	k oo l - e -
011/195	kole	1	k o l - e -
011/197	kohle	1	k oh l - e -
011/203	kole	1	k o l - e -
011/205	kole	1	k o l - e -
011/207	koole	1	k oo l - e -
011/209	koole	1	k oo l - e -
011/211	kohle	1	k oh l - e -
011/213	koole	1	k oo l - e -
011/215	koole	1	k oo l - e -
011/217	kohle	1	k oh l - e -
011/219	kohle	1	k oh l - e -
012/047	kuul	1	k uu l - - -
012/049	kuul	1	k uu l - - -
012/051	kool	1	k oo l - - -
012/053	koolj	1	k oo lj - - -
012/055	kold	1	k o l d - -
012/057	kol	1	k o l - - -
012/059	koel	1	k oe l - - -
012/061	kold	1	k o l d - -
012/063	koild	1	k oi l d - -
012/065	kold	1	k o l d - -
012/067	kold	1	k o l d - -
012/069	kol	1	k o l - - -
012/187	NA	NA	-
012/189	kohl	1	k oh l - - -
012/191	kohle	1	k oh l - e -
012/193	kohle	1	k oh l - e -
012/195	kohle	1	k oh l - e -
012/197	kohle	1	k oh l - e -
012/199	köle	1	k ö l - e -
012/201	kole	1	k o l - e -
012/203	kole	1	k o l - e -
012/205	kohle	1	k oh l - e -
