locations	strings	cognateID	alignments
001/203	ja	1	- j a -
002/201	ju	1	- j u -
002/203	jo	1	- j o -
002/205	NA	NA	- - - -
003/203	jo	1	- j o -
003/205	NA	NA	- - - -
004/205	ja	1	- j a -
005/205	NA	NA	- - - -
005/207	ja	1	- j a -
006/205	ja	1	- j a -
006/207	joa	1	- j oa -
007/205	ja	1	- j a -
007/207	ja	1	- j a -
007/209	NA	NA	- - - -
007/211	jo	1	- j o -
008/199	NA	NA	- - - -
008/203	je	1	- j e -
008/205	je	1	- j e -
008/207	jo	1	- j o -
008/209	ja	1	- j a -
008/211	ja	1	- j a -
008/213	joa	1	- j oa -
009/199	NA	NA	- - - -
009/203	je	1	- j e -
009/207	je	1	- j e -
009/209	ja	1	- j a -
009/211	ja	1	- j a -
009/213	ja	1	- j a -
009/215	ja	1	- j a -
009/217	NA	NA	- - - -
010/195	je	1	- j e -
010/203	je	1	- j e -
010/207	joa	1	- j oa -
010/209	NA	NA	- - - -
010/211	ja	1	- j a -
010/213	ja	1	- j a -
010/215	je	1	- j e -
010/217	ju	1	- j u -
010/219	joa	1	- j oa -
011/049	ja	1	- j a -
011/053	jo	1	- j o -
011/055	jo	1	- j o -
011/057	jo	1	- j o -
011/059	jo	1	- j o -
011/061	jo	1	- j o -
011/063	jo	1	- j o -
011/065	NA	NA	- - - -
011/067	jaa	1	- j aa -
011/069	NA	NA	- - - -
011/187	je	1	- j e -
011/189	je	1	- j e -
011/191	je	1	- j e -
011/195	je	1	- j e -
011/197	joa	1	- j oa -
011/203	je	1	- j e -
011/205	joa	1	- j oa -
011/207	joa	1	- j oa -
011/209	ja	1	- j a -
011/211	jo	1	- j o -
011/213	jo	1	- j o -
011/215	joa	1	- j oa -
011/217	je	1	- j e -
011/219	ja	1	- j a -
012/047	ja	1	- j a -
012/049	jaa	1	- j aa -
012/051	NA	NA	- - - -
012/053	jo	1	- j o -
012/055	jo	1	- j o -
012/057	NA	NA	- - - -
012/059	jo	1	- j o -
012/061	jo	1	- j o -
012/063	jo	1	- j o -
012/065	jo	1	- j o -
012/067	ja	1	- j a -
012/069	jo	1	- j o -
012/187	jo	1	- j o -
012/189	jo	1	- j o -
012/191	je	1	- j e -
012/193	jo	1	- j o -
012/195	NA	NA	- - - -
012/197	jö	1	- j ö -
012/199	NA	NA	- - - -
012/201	ga	1	- g a -
012/203	je	1	- j e -
012/205	je	1	- j e -
012/207	je	1	- j e -
012/209	joa	1	- j oa -
012/211	jö	1	- j ö -
012/213	joa	1	- j oa -
012/215	jaa	1	- j aa -
012/217	je	1	- j e -
012/219	joh	1	- j oh -
012/221	ja	1	- j a -
012/223	joa	1	- j oa -
013/051	NA	NA	- - - -
013/053	ja	1	- j a -
013/055	NA	NA	- - - -
013/057	NA	NA	- - - -
013/059	NA	NA	- - - -
013/061	ja	1	- j a -
013/063	jo	1	- j o -
013/065	jo	1	- j o -
013/067	NA	NA	- - - -
013/161	jo	1	- j o -
013/163	jo	1	- j o -
013/165	jo	1	- j o -
013/167	jo	1	- j o -
013/187	NA	NA	- - - -
013/189	je	1	- j e -
013/191	je	1	- j e -
013/193	NA	NA	- - - -
013/195	je	1	- j e -
013/197	je	1	- j e -
013/199	ja	1	- j a -
013/201	NA	NA	- - - -
013/203	ja	1	- j a -
013/207	NA	NA	- - - -
013/209	ja	1	- j a -
013/211	ge	1	- g e -
013/213	NA	NA	- - - -
013/215	jo	1	- j o -
013/217	ja	1	- j a -
013/219	je	1	- j e -
013/221	ja	1	- j a -
013/223	ja	1	- j a -
014/047	jo	1	- j o -
014/049	jaa	1	- j aa -
014/051	NA	NA	- - - -
014/053	jee	1	- j ee -
014/055	jö	1	- j ö -
014/057	NA	NA	- - - -
014/059	ja	1	- j a -
014/061	jo	1	- j o -
014/063	jo	1	- j o -
014/065	jo	1	- j o -
014/067	ja	1	- j a -
014/109	jo	1	- j o -
014/159	NA	NA	- - - -
014/161	NA	NA	- - - -
014/163	jo	1	- j o -
014/165	joaa	1	- j oaa -
014/167	jo	1	- j o -
014/169	NA	NA	- - - -
014/187	je	1	- j e -
014/189	je	1	- j e -
014/191	je	1	- j e -
014/193	je	1	- j e -
014/195	je	1	- j e -
