locations	strings	cognateID	alignments
001/203	schmolt	1	sch m o l t
002/201	schmolt	1	sch m o l t
002/203	schmolt	1	sch m o l t
002/205	schmollt	1	sch m o ll t
003/203	schmolt	1	sch m o l t
003/205	schmolt	1	sch m o l t
004/205	schmolt	1	sch m o l t
005/205	schmollt	1	sch m o ll t
005/207	scholt	1	sch - o l t
006/205	schmollt	1	sch m o ll t
006/207	schmollt	1	sch m o ll t
007/205	schmolt	1	sch m o l t
007/207	schmolt	1	sch m o l t
007/209	schmolt	1	sch m o l t
007/211	schmolt	1	sch m o l t
008/199	schmollt	1	sch m o ll t
008/203	schmolt	1	sch m o l t
008/205	schmolt	1	sch m o l t
008/207	schmolz	1	sch m o l z
008/209	schmollt	1	sch m o ll t
008/211	schmolt	1	sch m o l t
008/213	schmolt	1	sch m o l t
009/199	schmolt	1	sch m o l t
009/203	schmolt	1	sch m o l t
009/207	schmolt	1	sch m o l t
009/209	schmolt	1	sch m o l t
009/211	schmolt	1	sch m o l t
009/213	schmolt	1	sch m o l t
009/215	schmollt	1	sch m o ll t
009/217	schmollt	1	sch m o ll t
010/195	schmollt	1	sch m o ll t
010/203	schmolt	1	sch m o l t
010/207	schmolt	1	sch m o l t
010/209	schmollt	1	sch m o ll t
010/211	schmolt	1	sch m o l t
010/213	schmolt	1	sch m o l t
010/215	schmolt	1	sch m o l t
010/217	schmolt	1	sch m o l t
010/219	schmölz	1	sch m ö l z
011/049	schmelt	1	sch m e l t
011/053	smolt	1	s m o l t
011/055	ogto	2	o g - t o - -
011/057	smelt	1	s m e l t
011/059	smelt	1	s m e l t
011/061	smolt	1	s m o l t
011/063	smolt	1	s m o l t
011/065	smolt	1	s m o l t
011/067	schmolt	1	sch m o l t
011/069	smolt	1	s m o l t
011/187	schmolt	1	sch m o l t
011/189	schmolt	1	sch m o l t
011/191	schmollt	1	sch m o ll t
011/195	schmollt	1	sch m o ll t
011/197	schmolt	1	sch m o l t
011/203	schmolt	1	sch m o l t
011/205	schmolt	1	sch m o l t
011/207	schmollt	1	sch m o ll t
011/209	schmollt	1	sch m o ll t
011/211	schmolt	1	sch m o l t
011/213	schmolz	1	sch m o l z
