locations	strings	cognateID	alignments
001/203	mott	1	m o tt
002/201	mott	1	m o tt
002/203	mott	1	m o tt
002/205	mott	1	m o tt
003/203	mott	1	m o tt
003/205	mott	1	m o tt
004/205	mott	1	m o tt
005/205	mott	1	m o tt
005/207	mott	1	m o tt
006/205	mott	1	m o tt
006/207	mott	1	m o tt
007/205	mott	1	m o tt
007/207	mott	1	m o tt
007/209	mott	1	m o tt
007/211	mott	1	m o tt
008/199	mott	1	m o tt
008/203	mott	1	m o tt
008/205	mott	1	m o tt
008/207	mott	1	m o tt
008/209	mott	1	m o tt
008/211	mott	1	m o tt
008/213	mott	1	m o tt
009/199	mott	1	m o tt
009/203	mott	1	m o tt
009/207	mott	1	m o tt
009/209	mott	1	m o tt
009/211	mott	1	m o tt
009/213	mott	1	m o tt
009/215	mott	1	m o tt
009/217	mot	1	m o t
010/195	mott	1	m o tt
010/203	mot	1	m o t
010/207	mott	1	m o tt
010/209	mott	1	m o tt
010/211	mott	1	m o tt
010/213	mott	1	m o tt
010/215	mott	1	m o tt
010/217	mot	1	m o t
010/219	mott	1	m o tt
011/049	mudt	1	m u dt
011/053	ska	2	s k a -
011/055	maa	1	m aa -
011/057	ska	2	s k a -
011/059	maa	1	m aa -
011/061	maa	1	m aa -
011/063	maa	1	m aa -
011/065	maa	1	m aa -
011/067	maa	1	m aa -
011/069	maa	1	m aa -
011/187	mott	1	m o tt
011/189	mott	1	m o tt
011/191	mott	1	m o tt
011/195	mott	1	m o tt
011/197	mott	1	m o tt
011/203	mott	1	m o tt
011/205	mott	1	m o tt
011/207	mett	1	m e tt
011/209	mott	1	m o tt
011/211	mott	1	m o tt
011/213	mott	1	m o tt
011/215	mott	1	m o tt
011/217	mott	1	m o tt
011/219	mott	1	m o tt
012/047	mut	1	m u t
012/049	mut	1	m u t
012/051	möit	1	m öi t
012/053	ska	2	s k a -
012/055	ma	1	m a -
012/057	ma	1	m a -
012/059	maa	1	m aa -
012/061	maa	1	m aa -
012/063	maa	1	m aa -
012/065	maa	1	m aa -
012/067	ma	1	m a -
012/069	mo	1	m o -
012/187	mott	1	m o tt
012/189	mott	1	m o tt
012/191	mott	1	m o tt
012/193	mott	1	m o tt
012/195	mott	1	m o tt
012/197	mott	1	m o tt
012/199	mott	1	m o tt
012/201	mott	1	m o tt
012/203	mott	1	m o tt
012/205	mott	1	m o tt
012/207	mott	1	m o tt
012/209	mott	1	m o tt
012/211	mott	1	m o tt
